"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 20 01:07:47 GMT 2023","Mon Feb 20 01:07:49 GMT 2023","1690","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Mon Feb 20 00:57:25 GMT 2023","Mon Feb 20 00:57:49 GMT 2023","24705","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Mon Feb 20 01:01:21 GMT 2023","Mon Feb 20 01:01:56 GMT 2023","35172","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Mon Feb 20 01:06:34 GMT 2023","Mon Feb 20 01:06:46 GMT 2023","12317","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Mon Feb 20 01:07:57 GMT 2023","Mon Feb 20 01:08:03 GMT 2023","5781","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Mon Feb 20 01:11:10 GMT 2023","Mon Feb 20 01:11:39 GMT 2023","29576","","Test PDP GTM","","","","Test SG bundle",""
"passed","Mon Feb 20 01:07:26 GMT 2023","Mon Feb 20 01:07:34 GMT 2023","8119","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Mon Feb 20 01:13:22 GMT 2023","Mon Feb 20 01:13:56 GMT 2023","33946","","Test PDP GTM","","","","test US bundle",""
"failed","Mon Feb 20 01:01:56 GMT 2023","Mon Feb 20 01:02:23 GMT 2023","26601","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Mon Feb 20 01:06:09 GMT 2023","Mon Feb 20 01:06:21 GMT 2023","12207","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"failed","Mon Feb 20 00:57:00 GMT 2023","Mon Feb 20 00:57:25 GMT 2023","25008","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Mon Feb 20 01:07:17 GMT 2023","Mon Feb 20 01:07:24 GMT 2023","6953","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Mon Feb 20 00:55:54 GMT 2023","Mon Feb 20 00:56:34 GMT 2023","40088","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Mon Feb 20 01:02:49 GMT 2023","Mon Feb 20 01:03:05 GMT 2023","16885","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Mon Feb 20 01:11:55 GMT 2023","Mon Feb 20 01:12:29 GMT 2023","33962","","Test PDP GTM","","","","Test SG configurable",""
"passed","Mon Feb 20 01:15:05 GMT 2023","Mon Feb 20 01:15:33 GMT 2023","28334","","Test PDP GTM","","","","Trigger US simple",""
"passed","Mon Feb 20 01:05:40 GMT 2023","Mon Feb 20 01:05:51 GMT 2023","10443","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Mon Feb 20 01:07:01 GMT 2023","Mon Feb 20 01:07:02 GMT 2023","1295","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Mon Feb 20 01:00:35 GMT 2023","Mon Feb 20 01:01:20 GMT 2023","45057","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Mon Feb 20 01:04:55 GMT 2023","Mon Feb 20 01:05:04 GMT 2023","8447","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Mon Feb 20 01:14:12 GMT 2023","Mon Feb 20 01:14:49 GMT 2023","36991","","Test PDP GTM","","","","Test US configurable",""
"failed","Mon Feb 20 01:02:23 GMT 2023","Mon Feb 20 01:02:49 GMT 2023","25956","Test checkoutFlow","US","","","","US Test Payment page",""
"failed","Mon Feb 20 00:59:26 GMT 2023","Mon Feb 20 00:59:53 GMT 2023","26567","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"failed","Mon Feb 20 00:59:53 GMT 2023","Mon Feb 20 01:00:19 GMT 2023","25656","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Mon Feb 20 01:04:45 GMT 2023","Mon Feb 20 01:04:55 GMT 2023","10076","","Test DLE1 - productImpression","","","","Test SG productImpression",""
