"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Dec 27 00:51:24 GMT 2022","Tue Dec 27 00:51:49 GMT 2022","24805","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Tue Dec 27 00:55:22 GMT 2022","Tue Dec 27 00:55:40 GMT 2022","17681","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Tue Dec 27 00:53:32 GMT 2022","Tue Dec 27 00:53:53 GMT 2022","20877","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Tue Dec 27 01:00:46 GMT 2022","Tue Dec 27 01:00:55 GMT 2022","8617","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Tue Dec 27 01:00:24 GMT 2022","Tue Dec 27 01:00:32 GMT 2022","8458","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Tue Dec 27 01:01:21 GMT 2022","Tue Dec 27 01:01:26 GMT 2022","5493","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Tue Dec 27 01:07:34 GMT 2022","Tue Dec 27 01:08:15 GMT 2022","40923","","Test PDP GTM","","","","test US bundle",""
"passed","Tue Dec 27 00:57:35 GMT 2022","Tue Dec 27 00:57:45 GMT 2022","9642","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Tue Dec 27 00:59:23 GMT 2022","Tue Dec 27 00:59:37 GMT 2022","13923","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Tue Dec 27 01:02:55 GMT 2022","Tue Dec 27 01:03:39 GMT 2022","43551","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Tue Dec 27 00:55:03 GMT 2022","Tue Dec 27 00:55:22 GMT 2022","18731","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Tue Dec 27 01:08:36 GMT 2022","Tue Dec 27 01:09:19 GMT 2022","42822","","Test PDP GTM","","","","Test US configurable",""
"failed","Tue Dec 27 00:51:49 GMT 2022","Tue Dec 27 00:52:13 GMT 2022","23814","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Tue Dec 27 01:00:23 GMT 2022","Tue Dec 27 01:00:24 GMT 2022","1426","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Tue Dec 27 01:01:09 GMT 2022","Tue Dec 27 01:01:16 GMT 2022","6964","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Tue Dec 27 01:01:07 GMT 2022","Tue Dec 27 01:01:09 GMT 2022","1476","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Tue Dec 27 00:53:53 GMT 2022","Tue Dec 27 00:54:06 GMT 2022","13239","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Tue Dec 27 00:52:47 GMT 2022","Tue Dec 27 00:53:11 GMT 2022","23516","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Tue Dec 27 01:06:49 GMT 2022","Tue Dec 27 01:07:17 GMT 2022","28041","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Tue Dec 27 00:58:24 GMT 2022","Tue Dec 27 00:58:36 GMT 2022","12048","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Tue Dec 27 00:58:36 GMT 2022","Tue Dec 27 00:58:49 GMT 2022","12959","","Test DLE3 - productClick","","","","Test SG productClick",""
