"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 20 01:15:01 GMT 2023","Mon Mar 20 01:15:47 GMT 2023","46286","","Test PDP GTM","","","","Test SG configurable",""
"passed","Mon Mar 20 01:08:50 GMT 2023","Mon Mar 20 01:08:59 GMT 2023","9089","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Mon Mar 20 01:08:13 GMT 2023","Mon Mar 20 01:08:25 GMT 2023","12887","","Test DLE4 - softFilter","","","","US Test soft filter",""
"failed","Mon Mar 20 01:17:10 GMT 2023","Mon Mar 20 01:17:38 GMT 2023","27729","","Test PDP GTM","","","","test US bundle",""
"passed","Mon Mar 20 01:17:57 GMT 2023","Mon Mar 20 01:18:51 GMT 2023","53707","","Test PDP GTM","","","","Test US configurable",""
"failed","Mon Mar 20 01:02:05 GMT 2023","Mon Mar 20 01:02:33 GMT 2023","28443","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Mon Mar 20 01:05:55 GMT 2023","Mon Mar 20 01:06:06 GMT 2023","11398","","Test DLE1 - productImpression","","","","Test US productImpression",""
"failed","Mon Mar 20 00:56:08 GMT 2023","Mon Mar 20 00:56:37 GMT 2023","29533","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Mon Mar 20 01:00:56 GMT 2023","Mon Mar 20 01:01:35 GMT 2023","39599","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Mon Mar 20 00:54:22 GMT 2023","Mon Mar 20 00:55:14 GMT 2023","52193","Test checkoutFlow","AU","","","","AU Add product to cart",""
"failed","Mon Mar 20 00:55:14 GMT 2023","Mon Mar 20 00:55:42 GMT 2023","27467","Test checkoutFlow","AU","","","","AU Test Address page",""
"failed","Mon Mar 20 00:56:37 GMT 2023","Mon Mar 20 00:57:02 GMT 2023","25388","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"failed","Mon Mar 20 00:57:53 GMT 2023","Mon Mar 20 00:58:31 GMT 2023","38195","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Mon Mar 20 00:58:31 GMT 2023","Mon Mar 20 00:58:58 GMT 2023","26412","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Mon Mar 20 01:16:14 GMT 2023","Mon Mar 20 01:16:48 GMT 2023","33670","","Test PDP GTM","","","","Trigger SG simple",""
