"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 00:55:50 GMT 2022","Mon Dec 05 00:56:05 GMT 2022","14294","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Mon Dec 05 00:54:38 GMT 2022","Mon Dec 05 00:54:55 GMT 2022","17525","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Mon Dec 05 01:03:10 GMT 2022","Mon Dec 05 01:03:39 GMT 2022","29182","","Test PDP GTM","","","","Test SG bundle",""
"passed","Mon Dec 05 01:00:11 GMT 2022","Mon Dec 05 01:00:15 GMT 2022","4455","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"failed","Mon Dec 05 00:52:21 GMT 2022","Mon Dec 05 00:52:46 GMT 2022","25021","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Mon Dec 05 00:57:29 GMT 2022","Mon Dec 05 00:57:38 GMT 2022","8841","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Mon Dec 05 01:05:09 GMT 2022","Mon Dec 05 01:05:39 GMT 2022","29985","","Test PDP GTM","","","","test US bundle",""
"passed","Mon Dec 05 00:57:38 GMT 2022","Mon Dec 05 00:57:46 GMT 2022","7897","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Mon Dec 05 00:55:32 GMT 2022","Mon Dec 05 00:55:50 GMT 2022","17766","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Mon Dec 05 00:51:16 GMT 2022","Mon Dec 05 00:51:57 GMT 2022","40588","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Mon Dec 05 00:59:31 GMT 2022","Mon Dec 05 00:59:38 GMT 2022","6978","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Mon Dec 05 00:53:10 GMT 2022","Mon Dec 05 00:53:32 GMT 2022","21794","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Mon Dec 05 00:58:16 GMT 2022","Mon Dec 05 00:58:27 GMT 2022","10729","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Mon Dec 05 00:56:05 GMT 2022","Mon Dec 05 00:56:18 GMT 2022","13609","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Mon Dec 05 00:58:58 GMT 2022","Mon Dec 05 00:59:10 GMT 2022","11178","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Mon Dec 05 00:59:51 GMT 2022","Mon Dec 05 01:00:00 GMT 2022","8532","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Mon Dec 05 01:00:10 GMT 2022","Mon Dec 05 01:00:11 GMT 2022","644","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Mon Dec 05 00:58:27 GMT 2022","Mon Dec 05 00:58:34 GMT 2022","6904","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Mon Dec 05 00:59:38 GMT 2022","Mon Dec 05 00:59:45 GMT 2022","6855","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Mon Dec 05 01:04:37 GMT 2022","Mon Dec 05 01:04:58 GMT 2022","20790","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Mon Dec 05 00:58:48 GMT 2022","Mon Dec 05 00:58:58 GMT 2022","10107","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Mon Dec 05 01:06:42 GMT 2022","Mon Dec 05 01:07:05 GMT 2022","22669","","Test PDP GTM","","","","Trigger US simple",""
"passed","Mon Dec 05 00:59:30 GMT 2022","Mon Dec 05 00:59:31 GMT 2022","1092","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Mon Dec 05 00:54:20 GMT 2022","Mon Dec 05 00:54:38 GMT 2022","17526","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Mon Dec 05 00:57:46 GMT 2022","Mon Dec 05 00:57:50 GMT 2022","4801","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Mon Dec 05 00:59:10 GMT 2022","Mon Dec 05 00:59:18 GMT 2022","8361","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Mon Dec 05 00:59:50 GMT 2022","Mon Dec 05 00:59:51 GMT 2022","1594","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Mon Dec 05 00:52:46 GMT 2022","Mon Dec 05 00:53:10 GMT 2022","24362","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Mon Dec 05 01:00:06 GMT 2022","Mon Dec 05 01:00:10 GMT 2022","4576","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"failed","Mon Dec 05 01:02:27 GMT 2022","Mon Dec 05 01:02:54 GMT 2022","27568","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Mon Dec 05 00:55:06 GMT 2022","Mon Dec 05 00:55:32 GMT 2022","25866","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Mon Dec 05 01:03:54 GMT 2022","Mon Dec 05 01:04:21 GMT 2022","27107","","Test PDP GTM","","","","Test SG configurable",""
"passed","Mon Dec 05 01:00:42 GMT 2022","Mon Dec 05 01:01:13 GMT 2022","30655","","Test PDP GTM","","","","Test AU bundle",""
"passed","Mon Dec 05 01:05:53 GMT 2022","Mon Dec 05 01:06:28 GMT 2022","35526","","Test PDP GTM","","","","Test US configurable",""
"passed","Mon Dec 05 01:01:29 GMT 2022","Mon Dec 05 01:02:09 GMT 2022","39855","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Mon Dec 05 00:59:45 GMT 2022","Mon Dec 05 00:59:50 GMT 2022","4442","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Mon Dec 05 00:58:03 GMT 2022","Mon Dec 05 00:58:16 GMT 2022","12667","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Mon Dec 05 00:53:32 GMT 2022","Mon Dec 05 00:53:59 GMT 2022","26829","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Mon Dec 05 01:00:19 GMT 2022","Mon Dec 05 01:00:23 GMT 2022","4403","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Mon Dec 05 01:00:00 GMT 2022","Mon Dec 05 01:00:05 GMT 2022","5514","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Mon Dec 05 00:56:18 GMT 2022","Mon Dec 05 00:56:25 GMT 2022","7055","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Mon Dec 05 00:53:59 GMT 2022","Mon Dec 05 00:54:20 GMT 2022","21211","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Mon Dec 05 00:54:56 GMT 2022","Mon Dec 05 00:55:06 GMT 2022","10422","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"failed","Mon Dec 05 00:51:57 GMT 2022","Mon Dec 05 00:52:21 GMT 2022","23845","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Mon Dec 05 01:00:15 GMT 2022","Mon Dec 05 01:00:19 GMT 2022","3602","","Test DLPL1 - pageView","","","","Test US_BLOG",""
