"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 08 01:02:22 GMT 2023","Wed Mar 08 01:03:20 GMT 2023","58161","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Wed Mar 08 01:16:42 GMT 2023","Wed Mar 08 01:17:31 GMT 2023","48783","","Test PDP GTM","","","","Test SG configurable",""
"passed","Wed Mar 08 01:17:56 GMT 2023","Wed Mar 08 01:18:29 GMT 2023","33285","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Wed Mar 08 01:11:36 GMT 2023","Wed Mar 08 01:11:45 GMT 2023","8690","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"failed","Wed Mar 08 01:00:23 GMT 2023","Wed Mar 08 01:01:04 GMT 2023","41111","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Wed Mar 08 00:58:18 GMT 2023","Wed Mar 08 00:58:45 GMT 2023","27153","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Wed Mar 08 01:11:45 GMT 2023","Wed Mar 08 01:11:51 GMT 2023","6195","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"failed","Wed Mar 08 01:04:01 GMT 2023","Wed Mar 08 01:04:32 GMT 2023","31150","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Wed Mar 08 01:08:30 GMT 2023","Wed Mar 08 01:08:45 GMT 2023","14322","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Wed Mar 08 01:20:01 GMT 2023","Wed Mar 08 01:20:52 GMT 2023","51722","","Test PDP GTM","","","","Test US configurable",""
"passed","Wed Mar 08 01:10:44 GMT 2023","Wed Mar 08 01:10:54 GMT 2023","9332","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Wed Mar 08 00:59:14 GMT 2023","Wed Mar 08 00:59:40 GMT 2023","25716","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Wed Mar 08 01:02:02 GMT 2023","Wed Mar 08 01:02:21 GMT 2023","18834","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Wed Mar 08 01:15:38 GMT 2023","Wed Mar 08 01:16:20 GMT 2023","41798","","Test PDP GTM","","","","Test SG bundle",""
"passed","Wed Mar 08 01:11:08 GMT 2023","Wed Mar 08 01:11:11 GMT 2023","2324","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Wed Mar 08 01:11:19 GMT 2023","Wed Mar 08 01:11:27 GMT 2023","7139","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Wed Mar 08 01:11:27 GMT 2023","Wed Mar 08 01:11:34 GMT 2023","7383","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Wed Mar 08 01:05:02 GMT 2023","Wed Mar 08 01:05:28 GMT 2023","26030","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Wed Mar 08 01:10:07 GMT 2023","Wed Mar 08 01:10:21 GMT 2023","14511","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Wed Mar 08 01:07:59 GMT 2023","Wed Mar 08 01:08:10 GMT 2023","10727","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Wed Mar 08 01:11:11 GMT 2023","Wed Mar 08 01:11:19 GMT 2023","8799","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Wed Mar 08 01:11:34 GMT 2023","Wed Mar 08 01:11:36 GMT 2023","2012","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Wed Mar 08 01:12:26 GMT 2023","Wed Mar 08 01:13:07 GMT 2023","41491","","Test PDP GTM","","","","Test AU bundle",""
"passed","Wed Mar 08 01:07:36 GMT 2023","Wed Mar 08 01:07:47 GMT 2023","11838","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Wed Mar 08 00:58:45 GMT 2023","Wed Mar 08 00:59:14 GMT 2023","28316","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Wed Mar 08 01:09:37 GMT 2023","Wed Mar 08 01:09:51 GMT 2023","14414","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"failed","Wed Mar 08 01:04:32 GMT 2023","Wed Mar 08 01:05:02 GMT 2023","29382","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Wed Mar 08 01:07:48 GMT 2023","Wed Mar 08 01:07:59 GMT 2023","11806","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"failed","Wed Mar 08 01:01:33 GMT 2023","Wed Mar 08 01:02:02 GMT 2023","28513","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Wed Mar 08 01:11:00 GMT 2023","Wed Mar 08 01:11:08 GMT 2023","7953","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Wed Mar 08 01:01:04 GMT 2023","Wed Mar 08 01:01:33 GMT 2023","29589","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Wed Mar 08 01:10:43 GMT 2023","Wed Mar 08 01:10:44 GMT 2023","1569","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"failed","Wed Mar 08 01:13:28 GMT 2023","Wed Mar 08 01:14:20 GMT 2023","52093","","Test PDP GTM","","","","Trigger AU configurable",""
"failed","Wed Mar 08 00:57:52 GMT 2023","Wed Mar 08 00:58:18 GMT 2023","25799","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Wed Mar 08 01:18:48 GMT 2023","Wed Mar 08 01:19:38 GMT 2023","49758","","Test PDP GTM","","","","test US bundle",""
"passed","Wed Mar 08 01:09:00 GMT 2023","Wed Mar 08 01:09:11 GMT 2023","11823","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Wed Mar 08 00:59:40 GMT 2023","Wed Mar 08 01:00:22 GMT 2023","42655","Test checkoutFlow","SG","","","","SG Add product to cart",""
"failed","Wed Mar 08 00:57:02 GMT 2023","Wed Mar 08 00:57:52 GMT 2023","50089","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Wed Mar 08 01:21:16 GMT 2023","Wed Mar 08 01:21:54 GMT 2023","38220","","Test PDP GTM","","","","Trigger US simple",""
"failed","Wed Mar 08 01:03:21 GMT 2023","Wed Mar 08 01:04:01 GMT 2023","39890","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Wed Mar 08 01:11:51 GMT 2023","Wed Mar 08 01:11:58 GMT 2023","6564","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Wed Mar 08 01:09:52 GMT 2023","Wed Mar 08 01:10:07 GMT 2023","14660","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Wed Mar 08 01:10:54 GMT 2023","Wed Mar 08 01:11:00 GMT 2023","6398","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Wed Mar 08 01:14:43 GMT 2023","Wed Mar 08 01:15:18 GMT 2023","35779","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Wed Mar 08 01:08:45 GMT 2023","Wed Mar 08 01:08:59 GMT 2023","14224","","Test DLE3 - productClick","","","","Test SG productClick",""
