"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 15 01:03:19 GMT 2022","Thu Dec 15 01:03:25 GMT 2022","5981","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Thu Dec 15 01:03:13 GMT 2022","Thu Dec 15 01:03:18 GMT 2022","5390","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Thu Dec 15 00:56:43 GMT 2022","Thu Dec 15 00:57:03 GMT 2022","20540","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Thu Dec 15 01:06:35 GMT 2022","Thu Dec 15 01:07:03 GMT 2022","27519","","Test PDP GTM","","","","Test SG configurable",""
"failed","Thu Dec 15 00:55:26 GMT 2022","Thu Dec 15 00:55:49 GMT 2022","23804","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Thu Dec 15 01:03:25 GMT 2022","Thu Dec 15 01:03:25 GMT 2022","714","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Thu Dec 15 01:07:18 GMT 2022","Thu Dec 15 01:07:46 GMT 2022","28285","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Thu Dec 15 00:58:50 GMT 2022","Thu Dec 15 00:59:04 GMT 2022","13328","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Thu Dec 15 00:56:11 GMT 2022","Thu Dec 15 00:56:43 GMT 2022","31174","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Thu Dec 15 01:01:21 GMT 2022","Thu Dec 15 01:01:29 GMT 2022","7623","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Thu Dec 15 01:03:59 GMT 2022","Thu Dec 15 01:04:29 GMT 2022","30300","","Test PDP GTM","","","","Test AU bundle",""
"passed","Thu Dec 15 00:53:54 GMT 2022","Thu Dec 15 00:54:35 GMT 2022","41315","Test checkoutFlow","AU","","","","AU Add product to cart",""
"failed","Thu Dec 15 01:05:21 GMT 2022","Thu Dec 15 01:05:38 GMT 2022","16442","","Test PDP GTM","","","","Trigger AU simple",""
"failed","Thu Dec 15 00:54:35 GMT 2022","Thu Dec 15 00:54:58 GMT 2022","23070","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Thu Dec 15 01:03:31 GMT 2022","Thu Dec 15 01:03:34 GMT 2022","3869","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Thu Dec 15 00:57:53 GMT 2022","Thu Dec 15 00:58:18 GMT 2022","24671","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Thu Dec 15 01:01:12 GMT 2022","Thu Dec 15 01:01:21 GMT 2022","9133","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Thu Dec 15 01:08:41 GMT 2022","Thu Dec 15 01:09:11 GMT 2022","29646","","Test PDP GTM","","","","Test US configurable",""
"passed","Thu Dec 15 01:02:52 GMT 2022","Thu Dec 15 01:02:58 GMT 2022","6220","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Thu Dec 15 01:05:51 GMT 2022","Thu Dec 15 01:06:19 GMT 2022","27415","","Test PDP GTM","","","","Test SG bundle",""
"passed","Thu Dec 15 01:02:45 GMT 2022","Thu Dec 15 01:02:52 GMT 2022","6829","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Thu Dec 15 01:08:00 GMT 2022","Thu Dec 15 01:08:28 GMT 2022","27882","","Test PDP GTM","","","","test US bundle",""
"passed","Thu Dec 15 01:03:05 GMT 2022","Thu Dec 15 01:03:13 GMT 2022","7909","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Thu Dec 15 01:09:25 GMT 2022","Thu Dec 15 01:09:53 GMT 2022","28398","","Test PDP GTM","","","","Trigger US simple",""
"passed","Thu Dec 15 00:58:18 GMT 2022","Thu Dec 15 00:58:36 GMT 2022","18282","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Thu Dec 15 01:01:46 GMT 2022","Thu Dec 15 01:01:57 GMT 2022","10572","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Thu Dec 15 01:02:18 GMT 2022","Thu Dec 15 01:02:28 GMT 2022","10402","","Test DLE4 - softFilter","","","","US Test soft filter",""
