"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 16 01:07:51 GMT 2023","Thu Feb 16 01:07:59 GMT 2023","7274","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Thu Feb 16 01:06:17 GMT 2023","Thu Feb 16 01:06:31 GMT 2023","14514","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Thu Feb 16 00:59:42 GMT 2023","Thu Feb 16 01:00:32 GMT 2023","50277","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Thu Feb 16 00:55:31 GMT 2023","Thu Feb 16 00:55:57 GMT 2023","26723","Test checkoutFlow","AU","","","","AU Test Address page",""
"failed","Thu Feb 16 01:08:35 GMT 2023","Thu Feb 16 01:09:12 GMT 2023","36940","","Test PDP GTM","","","","Test AU bundle",""
"failed","Thu Feb 16 00:57:55 GMT 2023","Thu Feb 16 00:58:31 GMT 2023","35773","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Thu Feb 16 01:01:09 GMT 2023","Thu Feb 16 01:01:36 GMT 2023","27443","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"failed","Thu Feb 16 01:09:30 GMT 2023","Thu Feb 16 01:10:15 GMT 2023","44725","","Test PDP GTM","","","","Trigger AU configurable",""
"failed","Thu Feb 16 01:00:33 GMT 2023","Thu Feb 16 01:01:09 GMT 2023","35742","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Thu Feb 16 01:04:09 GMT 2023","Thu Feb 16 01:04:21 GMT 2023","11663","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Thu Feb 16 01:08:04 GMT 2023","Thu Feb 16 01:08:10 GMT 2023","6006","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Thu Feb 16 01:15:46 GMT 2023","Thu Feb 16 01:16:15 GMT 2023","28473","","Test PDP GTM","","","","Trigger US simple",""
"failed","Thu Feb 16 00:56:23 GMT 2023","Thu Feb 16 00:56:49 GMT 2023","25580","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Thu Feb 16 00:54:41 GMT 2023","Thu Feb 16 00:55:31 GMT 2023","49450","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Thu Feb 16 01:13:57 GMT 2023","Thu Feb 16 01:14:33 GMT 2023","35174","","Test PDP GTM","","","","test US bundle",""
"passed","Thu Feb 16 01:11:27 GMT 2023","Thu Feb 16 01:12:00 GMT 2023","33429","","Test PDP GTM","","","","Test SG bundle",""
"passed","Thu Feb 16 00:57:13 GMT 2023","Thu Feb 16 00:57:55 GMT 2023","42080","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Thu Feb 16 01:05:14 GMT 2023","Thu Feb 16 01:05:27 GMT 2023","13162","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Thu Feb 16 01:02:03 GMT 2023","Thu Feb 16 01:02:22 GMT 2023","18529","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Thu Feb 16 01:04:59 GMT 2023","Thu Feb 16 01:05:14 GMT 2023","14841","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Thu Feb 16 01:07:43 GMT 2023","Thu Feb 16 01:07:50 GMT 2023","7126","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"failed","Thu Feb 16 00:55:57 GMT 2023","Thu Feb 16 00:56:23 GMT 2023","25771","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Thu Feb 16 01:07:25 GMT 2023","Thu Feb 16 01:07:27 GMT 2023","1919","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Thu Feb 16 01:13:12 GMT 2023","Thu Feb 16 01:13:42 GMT 2023","29800","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Thu Feb 16 00:58:57 GMT 2023","Thu Feb 16 00:59:24 GMT 2023","27308","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Thu Feb 16 01:07:36 GMT 2023","Thu Feb 16 01:07:43 GMT 2023","6712","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Thu Feb 16 00:59:24 GMT 2023","Thu Feb 16 00:59:41 GMT 2023","16869","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Thu Feb 16 01:07:27 GMT 2023","Thu Feb 16 01:07:36 GMT 2023","9060","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Thu Feb 16 01:10:34 GMT 2023","Thu Feb 16 01:11:08 GMT 2023","33830","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Thu Feb 16 01:14:50 GMT 2023","Thu Feb 16 01:15:29 GMT 2023","39575","","Test PDP GTM","","","","Test US configurable",""
"passed","Thu Feb 16 01:12:18 GMT 2023","Thu Feb 16 01:12:54 GMT 2023","35652","","Test PDP GTM","","","","Test SG configurable",""
"passed","Thu Feb 16 01:07:02 GMT 2023","Thu Feb 16 01:07:03 GMT 2023","1287","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Thu Feb 16 01:06:32 GMT 2023","Thu Feb 16 01:06:44 GMT 2023","12152","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Thu Feb 16 01:06:02 GMT 2023","Thu Feb 16 01:06:17 GMT 2023","14730","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Thu Feb 16 01:04:21 GMT 2023","Thu Feb 16 01:04:32 GMT 2023","11136","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Thu Feb 16 01:07:03 GMT 2023","Thu Feb 16 01:07:13 GMT 2023","10023","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Thu Feb 16 00:58:31 GMT 2023","Thu Feb 16 00:58:57 GMT 2023","25703","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"failed","Thu Feb 16 00:56:49 GMT 2023","Thu Feb 16 00:57:13 GMT 2023","24207","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"failed","Thu Feb 16 01:01:36 GMT 2023","Thu Feb 16 01:02:03 GMT 2023","27187","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Thu Feb 16 01:05:27 GMT 2023","Thu Feb 16 01:05:39 GMT 2023","11313","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Thu Feb 16 01:07:20 GMT 2023","Thu Feb 16 01:07:25 GMT 2023","5433","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Thu Feb 16 01:07:14 GMT 2023","Thu Feb 16 01:07:20 GMT 2023","6153","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Thu Feb 16 01:07:50 GMT 2023","Thu Feb 16 01:07:51 GMT 2023","1173","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Thu Feb 16 01:07:59 GMT 2023","Thu Feb 16 01:08:04 GMT 2023","5100","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Thu Feb 16 01:04:32 GMT 2023","Thu Feb 16 01:04:41 GMT 2023","9119","","Test DLE1 - productImpression","","","","Test US productImpression",""
