"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 27 01:02:47 GMT 2023","Fri Jan 27 01:02:57 GMT 2023","9976","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Fri Jan 27 00:59:38 GMT 2023","Fri Jan 27 01:00:05 GMT 2023","26684","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Fri Jan 27 01:04:35 GMT 2023","Fri Jan 27 01:04:40 GMT 2023","5207","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Fri Jan 27 01:04:05 GMT 2023","Fri Jan 27 01:04:11 GMT 2023","6671","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Fri Jan 27 01:04:17 GMT 2023","Fri Jan 27 01:04:21 GMT 2023","4656","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Fri Jan 27 01:00:05 GMT 2023","Fri Jan 27 01:00:30 GMT 2023","24786","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Fri Jan 27 01:06:47 GMT 2023","Fri Jan 27 01:07:10 GMT 2023","23104","","Test PDP GTM","","","","Trigger AU simple",""
"failed","Fri Jan 27 00:56:00 GMT 2023","Fri Jan 27 00:56:22 GMT 2023","22088","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Fri Jan 27 01:02:09 GMT 2023","Fri Jan 27 01:02:17 GMT 2023","8124","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Fri Jan 27 01:04:03 GMT 2023","Fri Jan 27 01:04:05 GMT 2023","2070","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Fri Jan 27 01:04:51 GMT 2023","Fri Jan 27 01:04:57 GMT 2023","5574","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Fri Jan 27 01:02:01 GMT 2023","Fri Jan 27 01:02:09 GMT 2023","7743","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Fri Jan 27 01:08:02 GMT 2023","Fri Jan 27 01:08:28 GMT 2023","26179","","Test PDP GTM","","","","Test SG configurable",""
"passed","Fri Jan 27 01:00:30 GMT 2023","Fri Jan 27 01:00:44 GMT 2023","14475","Test checkoutFlow","US","","","","US Delete address & cart",""
"failed","Fri Jan 27 00:54:49 GMT 2023","Fri Jan 27 00:55:14 GMT 2023","24313","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Fri Jan 27 00:58:29 GMT 2023","Fri Jan 27 00:59:05 GMT 2023","35786","Test checkoutFlow","US","","","","US Add product to cart",""
