"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 18 01:02:06 GMT 2023","Wed Jan 18 01:02:18 GMT 2023","12335","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"failed","Wed Jan 18 00:53:51 GMT 2023","Wed Jan 18 00:54:32 GMT 2023","41526","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Wed Jan 18 01:03:53 GMT 2023","Wed Jan 18 01:04:01 GMT 2023","8013","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Wed Jan 18 01:04:39 GMT 2023","Wed Jan 18 01:04:47 GMT 2023","8156","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Wed Jan 18 01:10:03 GMT 2023","Wed Jan 18 01:10:32 GMT 2023","28971","","Test PDP GTM","","","","test US bundle",""
"passed","Wed Jan 18 01:08:42 GMT 2023","Wed Jan 18 01:09:12 GMT 2023","29835","","Test PDP GTM","","","","Test SG configurable",""
"passed","Wed Jan 18 01:04:16 GMT 2023","Wed Jan 18 01:04:23 GMT 2023","7405","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Wed Jan 18 00:55:46 GMT 2023","Wed Jan 18 00:56:08 GMT 2023","22942","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Wed Jan 18 01:00:20 GMT 2023","Wed Jan 18 01:00:34 GMT 2023","14058","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Wed Jan 18 01:02:18 GMT 2023","Wed Jan 18 01:02:25 GMT 2023","6638","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Wed Jan 18 00:56:09 GMT 2023","Wed Jan 18 00:56:42 GMT 2023","33905","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Wed Jan 18 01:04:30 GMT 2023","Wed Jan 18 01:04:37 GMT 2023","6937","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Wed Jan 18 00:55:23 GMT 2023","Wed Jan 18 00:55:46 GMT 2023","22820","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Wed Jan 18 00:59:02 GMT 2023","Wed Jan 18 00:59:33 GMT 2023","31522","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Wed Jan 18 00:54:58 GMT 2023","Wed Jan 18 00:55:23 GMT 2023","25013","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Wed Jan 18 01:04:54 GMT 2023","Wed Jan 18 01:05:01 GMT 2023","7346","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"failed","Wed Jan 18 00:56:43 GMT 2023","Wed Jan 18 00:57:16 GMT 2023","33414","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Wed Jan 18 00:57:16 GMT 2023","Wed Jan 18 00:57:42 GMT 2023","25908","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Wed Jan 18 01:04:37 GMT 2023","Wed Jan 18 01:04:39 GMT 2023","1786","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Wed Jan 18 01:05:11 GMT 2023","Wed Jan 18 01:05:15 GMT 2023","4493","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"failed","Wed Jan 18 00:59:33 GMT 2023","Wed Jan 18 00:59:57 GMT 2023","23174","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"failed","Wed Jan 18 00:59:57 GMT 2023","Wed Jan 18 01:00:20 GMT 2023","23321","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Wed Jan 18 01:09:28 GMT 2023","Wed Jan 18 01:09:51 GMT 2023","23214","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Wed Jan 18 01:06:27 GMT 2023","Wed Jan 18 01:07:00 GMT 2023","33124","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Wed Jan 18 01:03:30 GMT 2023","Wed Jan 18 01:03:42 GMT 2023","11530","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Wed Jan 18 01:04:47 GMT 2023","Wed Jan 18 01:04:54 GMT 2023","6885","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Wed Jan 18 01:01:53 GMT 2023","Wed Jan 18 01:02:06 GMT 2023","12298","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Wed Jan 18 01:05:01 GMT 2023","Wed Jan 18 01:05:02 GMT 2023","828","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Wed Jan 18 01:04:23 GMT 2023","Wed Jan 18 01:04:30 GMT 2023","6305","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Wed Jan 18 01:07:56 GMT 2023","Wed Jan 18 01:08:25 GMT 2023","29503","","Test PDP GTM","","","","Test SG bundle",""
"passed","Wed Jan 18 01:05:35 GMT 2023","Wed Jan 18 01:06:09 GMT 2023","33260","","Test PDP GTM","","","","Test AU bundle",""
"passed","Wed Jan 18 00:58:24 GMT 2023","Wed Jan 18 00:59:02 GMT 2023","37293","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Wed Jan 18 01:10:46 GMT 2023","Wed Jan 18 01:11:16 GMT 2023","30756","","Test PDP GTM","","","","Test US configurable",""
"passed","Wed Jan 18 00:58:09 GMT 2023","Wed Jan 18 00:58:24 GMT 2023","15139","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Wed Jan 18 01:04:15 GMT 2023","Wed Jan 18 01:04:16 GMT 2023","1141","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Wed Jan 18 01:02:51 GMT 2023","Wed Jan 18 01:03:03 GMT 2023","11452","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Wed Jan 18 01:03:42 GMT 2023","Wed Jan 18 01:03:53 GMT 2023","10883","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Wed Jan 18 01:03:03 GMT 2023","Wed Jan 18 01:03:11 GMT 2023","8061","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Wed Jan 18 00:54:32 GMT 2023","Wed Jan 18 00:54:58 GMT 2023","25245","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Wed Jan 18 01:05:02 GMT 2023","Wed Jan 18 01:05:07 GMT 2023","4853","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Wed Jan 18 01:05:07 GMT 2023","Wed Jan 18 01:05:11 GMT 2023","4112","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Wed Jan 18 01:11:30 GMT 2023","Wed Jan 18 01:11:53 GMT 2023","22855","","Test PDP GTM","","","","Trigger US simple",""
"failed","Wed Jan 18 00:57:42 GMT 2023","Wed Jan 18 00:58:09 GMT 2023","26878","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Wed Jan 18 01:02:42 GMT 2023","Wed Jan 18 01:02:51 GMT 2023","9227","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Wed Jan 18 01:07:17 GMT 2023","Wed Jan 18 01:07:41 GMT 2023","24234","","Test PDP GTM","","","","Trigger AU simple",""
