"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 26 01:03:55 GMT 2023","Sun Feb 26 01:04:12 GMT 2023","17323","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sun Feb 26 01:11:23 GMT 2023","Sun Feb 26 01:11:29 GMT 2023","5630","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sun Feb 26 01:10:03 GMT 2023","Sun Feb 26 01:10:12 GMT 2023","9505","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sun Feb 26 01:11:04 GMT 2023","Sun Feb 26 01:11:12 GMT 2023","8076","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"failed","Sun Feb 26 01:02:25 GMT 2023","Sun Feb 26 01:03:02 GMT 2023","36852","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Sun Feb 26 01:05:00 GMT 2023","Sun Feb 26 01:05:34 GMT 2023","34091","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Sun Feb 26 01:03:02 GMT 2023","Sun Feb 26 01:03:28 GMT 2023","25995","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"failed","Sun Feb 26 01:11:51 GMT 2023","Sun Feb 26 01:12:27 GMT 2023","35726","","Test PDP GTM","","","","Test AU bundle",""
"passed","Sun Feb 26 01:15:19 GMT 2023","Sun Feb 26 01:15:50 GMT 2023","30954","","Test PDP GTM","","","","Test SG configurable",""
"passed","Sun Feb 26 01:09:51 GMT 2023","Sun Feb 26 01:10:02 GMT 2023","11539","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Sun Feb 26 01:14:33 GMT 2023","Sun Feb 26 01:15:03 GMT 2023","29919","","Test PDP GTM","","","","Test SG bundle",""
"passed","Sun Feb 26 01:08:57 GMT 2023","Sun Feb 26 01:09:05 GMT 2023","7992","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sun Feb 26 01:16:43 GMT 2023","Sun Feb 26 01:17:15 GMT 2023","31540","","Test PDP GTM","","","","test US bundle",""
"failed","Sun Feb 26 01:00:01 GMT 2023","Sun Feb 26 01:00:27 GMT 2023","26585","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Sun Feb 26 01:04:13 GMT 2023","Sun Feb 26 01:05:00 GMT 2023","46806","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Sun Feb 26 01:12:45 GMT 2023","Sun Feb 26 01:13:26 GMT 2023","40676","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Sun Feb 26 01:10:41 GMT 2023","Sun Feb 26 01:10:48 GMT 2023","7111","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Sun Feb 26 01:03:28 GMT 2023","Sun Feb 26 01:03:54 GMT 2023","26204","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Sun Feb 26 01:09:16 GMT 2023","Sun Feb 26 01:09:23 GMT 2023","7614","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Sun Feb 26 01:10:26 GMT 2023","Sun Feb 26 01:10:27 GMT 2023","1156","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Sun Feb 26 01:10:27 GMT 2023","Sun Feb 26 01:10:34 GMT 2023","7308","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Sun Feb 26 01:10:58 GMT 2023","Sun Feb 26 01:11:04 GMT 2023","5856","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sun Feb 26 01:08:28 GMT 2023","Sun Feb 26 01:08:37 GMT 2023","9028","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Sun Feb 26 01:10:50 GMT 2023","Sun Feb 26 01:10:58 GMT 2023","7368","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Sun Feb 26 01:06:00 GMT 2023","Sun Feb 26 01:06:26 GMT 2023","26036","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Sun Feb 26 01:01:44 GMT 2023","Sun Feb 26 01:02:25 GMT 2023","40420","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Sun Feb 26 01:16:06 GMT 2023","Sun Feb 26 01:16:30 GMT 2023","24416","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Sun Feb 26 01:11:18 GMT 2023","Sun Feb 26 01:11:23 GMT 2023","5033","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Sun Feb 26 01:08:37 GMT 2023","Sun Feb 26 01:08:43 GMT 2023","6727","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Sun Feb 26 01:11:13 GMT 2023","Sun Feb 26 01:11:18 GMT 2023","5157","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Sun Feb 26 01:10:34 GMT 2023","Sun Feb 26 01:10:41 GMT 2023","6763","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Sun Feb 26 01:00:28 GMT 2023","Sun Feb 26 01:00:53 GMT 2023","25336","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sun Feb 26 01:18:20 GMT 2023","Sun Feb 26 01:18:44 GMT 2023","23970","","Test PDP GTM","","","","Trigger US simple",""
"failed","Sun Feb 26 01:01:20 GMT 2023","Sun Feb 26 01:01:44 GMT 2023","24818","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"failed","Sun Feb 26 01:00:53 GMT 2023","Sun Feb 26 01:01:20 GMT 2023","26689","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Sun Feb 26 01:08:18 GMT 2023","Sun Feb 26 01:08:27 GMT 2023","9737","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Sun Feb 26 01:11:12 GMT 2023","Sun Feb 26 01:11:13 GMT 2023","1174","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sun Feb 26 01:17:30 GMT 2023","Sun Feb 26 01:18:04 GMT 2023","34404","","Test PDP GTM","","","","Test US configurable",""
"passed","Sun Feb 26 01:09:40 GMT 2023","Sun Feb 26 01:09:51 GMT 2023","10898","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Sun Feb 26 01:06:26 GMT 2023","Sun Feb 26 01:06:43 GMT 2023","17390","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Sun Feb 26 01:09:05 GMT 2023","Sun Feb 26 01:09:16 GMT 2023","10007","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Sun Feb 26 00:59:17 GMT 2023","Sun Feb 26 01:00:01 GMT 2023","43444","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sun Feb 26 01:10:48 GMT 2023","Sun Feb 26 01:10:50 GMT 2023","1904","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Sun Feb 26 01:05:34 GMT 2023","Sun Feb 26 01:06:00 GMT 2023","25731","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"failed","Sun Feb 26 01:13:45 GMT 2023","Sun Feb 26 01:14:17 GMT 2023","32311","","Test PDP GTM","","","","Trigger AU simple",""
