"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 07 00:56:52 GMT 2022","Wed Dec 07 00:57:14 GMT 2022","22371","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Wed Dec 07 01:03:52 GMT 2022","Wed Dec 07 01:03:59 GMT 2022","7607","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Wed Dec 07 01:04:42 GMT 2022","Wed Dec 07 01:04:47 GMT 2022","4573","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Wed Dec 07 01:02:58 GMT 2022","Wed Dec 07 01:03:09 GMT 2022","11248","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Wed Dec 07 00:57:58 GMT 2022","Wed Dec 07 00:58:12 GMT 2022","13750","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Wed Dec 07 01:07:07 GMT 2022","Wed Dec 07 01:07:37 GMT 2022","30137","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Wed Dec 07 00:58:50 GMT 2022","Wed Dec 07 00:59:09 GMT 2022","19722","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Wed Dec 07 01:04:06 GMT 2022","Wed Dec 07 01:04:13 GMT 2022","6815","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Wed Dec 07 01:08:46 GMT 2022","Wed Dec 07 01:09:18 GMT 2022","31736","","Test PDP GTM","","","","Test SG configurable",""
"passed","Wed Dec 07 01:06:10 GMT 2022","Wed Dec 07 01:06:48 GMT 2022","37435","","Test PDP GTM","","","","Trigger AU configurable",""
"failed","Wed Dec 07 00:55:03 GMT 2022","Wed Dec 07 00:55:29 GMT 2022","26041","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Wed Dec 07 00:56:15 GMT 2022","Wed Dec 07 00:56:51 GMT 2022","36394","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Wed Dec 07 01:09:36 GMT 2022","Wed Dec 07 01:10:00 GMT 2022","23453","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Wed Dec 07 01:01:28 GMT 2022","Wed Dec 07 01:01:38 GMT 2022","9669","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Wed Dec 07 00:57:36 GMT 2022","Wed Dec 07 00:57:58 GMT 2022","22430","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Wed Dec 07 01:05:17 GMT 2022","Wed Dec 07 01:05:52 GMT 2022","35517","","Test PDP GTM","","","","Test AU bundle",""
