"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 02 01:00:14 GMT 2023","Thu Mar 02 01:00:37 GMT 2023","22968","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Thu Mar 02 01:07:30 GMT 2023","Thu Mar 02 01:07:40 GMT 2023","10120","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Thu Mar 02 01:09:26 GMT 2023","Thu Mar 02 01:09:32 GMT 2023","5566","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Thu Mar 02 01:08:08 GMT 2023","Thu Mar 02 01:08:19 GMT 2023","10886","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Thu Mar 02 01:08:44 GMT 2023","Thu Mar 02 01:08:51 GMT 2023","6967","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Thu Mar 02 01:14:10 GMT 2023","Thu Mar 02 01:14:33 GMT 2023","22617","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Thu Mar 02 01:08:19 GMT 2023","Thu Mar 02 01:08:29 GMT 2023","10439","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Thu Mar 02 01:07:11 GMT 2023","Thu Mar 02 01:07:20 GMT 2023","8628","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Thu Mar 02 01:07:20 GMT 2023","Thu Mar 02 01:07:30 GMT 2023","10240","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Thu Mar 02 01:02:50 GMT 2023","Thu Mar 02 01:03:31 GMT 2023","40803","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Thu Mar 02 01:04:03 GMT 2023","Thu Mar 02 01:04:28 GMT 2023","24513","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Thu Mar 02 01:14:45 GMT 2023","Thu Mar 02 01:15:17 GMT 2023","32133","","Test PDP GTM","","","","test US bundle",""
"passed","Thu Mar 02 01:06:40 GMT 2023","Thu Mar 02 01:06:49 GMT 2023","9563","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"failed","Thu Mar 02 00:59:26 GMT 2023","Thu Mar 02 00:59:51 GMT 2023","24498","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Thu Mar 02 01:16:22 GMT 2023","Thu Mar 02 01:16:49 GMT 2023","27219","","Test PDP GTM","","","","Trigger US simple",""
"passed","Thu Mar 02 01:07:57 GMT 2023","Thu Mar 02 01:08:08 GMT 2023","10999","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Thu Mar 02 01:06:32 GMT 2023","Thu Mar 02 01:06:40 GMT 2023","7943","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Thu Mar 02 00:59:01 GMT 2023","Thu Mar 02 00:59:26 GMT 2023","24683","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Thu Mar 02 01:00:37 GMT 2023","Thu Mar 02 01:01:10 GMT 2023","33641","Test checkoutFlow","SG","","","","SG Add product to cart",""
"failed","Thu Mar 02 01:01:11 GMT 2023","Thu Mar 02 01:01:45 GMT 2023","33832","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Thu Mar 02 01:09:37 GMT 2023","Thu Mar 02 01:09:42 GMT 2023","5192","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"failed","Thu Mar 02 00:59:51 GMT 2023","Thu Mar 02 01:00:14 GMT 2023","23016","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Thu Mar 02 01:10:54 GMT 2023","Thu Mar 02 01:11:35 GMT 2023","41523","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Thu Mar 02 01:09:25 GMT 2023","Thu Mar 02 01:09:26 GMT 2023","1170","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Thu Mar 02 01:09:20 GMT 2023","Thu Mar 02 01:09:25 GMT 2023","5478","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Thu Mar 02 01:09:32 GMT 2023","Thu Mar 02 01:09:37 GMT 2023","5040","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Thu Mar 02 01:08:58 GMT 2023","Thu Mar 02 01:09:05 GMT 2023","6879","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
