"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 14 00:52:23 GMT 2023","Sat Jan 14 00:52:38 GMT 2023","14344","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sat Jan 14 00:58:37 GMT 2023","Sat Jan 14 00:58:44 GMT 2023","6326","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Sat Jan 14 00:58:05 GMT 2023","Sat Jan 14 00:58:06 GMT 2023","925","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"failed","Sat Jan 14 00:51:35 GMT 2023","Sat Jan 14 00:51:59 GMT 2023","23701","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Sat Jan 14 01:00:50 GMT 2023","Sat Jan 14 01:01:15 GMT 2023","24678","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Sat Jan 14 01:04:48 GMT 2023","Sat Jan 14 01:05:11 GMT 2023","22594","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sat Jan 14 00:58:44 GMT 2023","Sat Jan 14 00:58:45 GMT 2023","867","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sat Jan 14 01:04:06 GMT 2023","Sat Jan 14 01:04:35 GMT 2023","29017","","Test PDP GTM","","","","Test US configurable",""
"failed","Sat Jan 14 00:53:44 GMT 2023","Sat Jan 14 00:54:08 GMT 2023","24284","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Sat Jan 14 00:58:32 GMT 2023","Sat Jan 14 00:58:37 GMT 2023","5732","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"failed","Sat Jan 14 00:48:12 GMT 2023","Sat Jan 14 00:48:58 GMT 2023","45648","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sat Jan 14 01:00:01 GMT 2023","Sat Jan 14 01:00:32 GMT 2023","30908","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Sat Jan 14 00:58:18 GMT 2023","Sat Jan 14 00:58:23 GMT 2023","5234","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Sat Jan 14 00:59:16 GMT 2023","Sat Jan 14 00:59:45 GMT 2023","28649","","Test PDP GTM","","","","Test AU bundle",""
"passed","Sat Jan 14 00:52:38 GMT 2023","Sat Jan 14 00:53:13 GMT 2023","35177","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Sat Jan 14 00:58:53 GMT 2023","Sat Jan 14 00:58:57 GMT 2023","4524","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"failed","Sat Jan 14 00:54:08 GMT 2023","Sat Jan 14 00:54:32 GMT 2023","24166","Test checkoutFlow","US","","","","US Test Payment page",""
