"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 06 01:05:54 GMT 2023","Fri Jan 06 01:05:58 GMT 2023","4374","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Fri Jan 06 01:03:47 GMT 2023","Fri Jan 06 01:04:01 GMT 2023","14197","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Fri Jan 06 01:14:35 GMT 2023","Fri Jan 06 01:15:05 GMT 2023","29623","","Test PDP GTM","","","","Trigger US simple",""
"failed","Fri Jan 06 00:53:33 GMT 2023","Fri Jan 06 00:53:58 GMT 2023","25181","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Fri Jan 06 01:01:44 GMT 2023","Fri Jan 06 01:01:59 GMT 2023","14381","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Fri Jan 06 01:08:54 GMT 2023","Fri Jan 06 01:09:27 GMT 2023","33323","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Fri Jan 06 01:05:39 GMT 2023","Fri Jan 06 01:05:45 GMT 2023","6683","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Fri Jan 06 00:57:00 GMT 2023","Fri Jan 06 00:57:17 GMT 2023","16343","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Fri Jan 06 01:04:52 GMT 2023","Fri Jan 06 01:05:04 GMT 2023","11915","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Fri Jan 06 01:02:12 GMT 2023","Fri Jan 06 01:02:20 GMT 2023","7750","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Fri Jan 06 01:04:18 GMT 2023","Fri Jan 06 01:04:29 GMT 2023","11535","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Fri Jan 06 01:05:47 GMT 2023","Fri Jan 06 01:05:54 GMT 2023","6824","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Fri Jan 06 01:12:35 GMT 2023","Fri Jan 06 01:13:14 GMT 2023","38923","","Test PDP GTM","","","","test US bundle",""
"passed","Fri Jan 06 01:13:35 GMT 2023","Fri Jan 06 01:14:14 GMT 2023","39146","","Test PDP GTM","","","","Test US configurable",""
