"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 28 01:06:08 GMT 2023","Tue Feb 28 01:06:14 GMT 2023","5939","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Tue Feb 28 01:01:28 GMT 2023","Tue Feb 28 01:01:45 GMT 2023","16378","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Tue Feb 28 01:06:03 GMT 2023","Tue Feb 28 01:06:08 GMT 2023","5687","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"failed","Tue Feb 28 00:57:38 GMT 2023","Tue Feb 28 00:58:12 GMT 2023","33472","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Tue Feb 28 01:06:21 GMT 2023","Tue Feb 28 01:06:26 GMT 2023","4681","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Tue Feb 28 01:03:23 GMT 2023","Tue Feb 28 01:03:33 GMT 2023","9916","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Tue Feb 28 01:05:41 GMT 2023","Tue Feb 28 01:05:47 GMT 2023","6425","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Tue Feb 28 00:58:12 GMT 2023","Tue Feb 28 00:58:37 GMT 2023","25544","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Tue Feb 28 01:05:53 GMT 2023","Tue Feb 28 01:05:55 GMT 2023","1722","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Tue Feb 28 01:00:36 GMT 2023","Tue Feb 28 01:01:04 GMT 2023","27500","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Tue Feb 28 01:03:33 GMT 2023","Tue Feb 28 01:03:41 GMT 2023","7340","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Tue Feb 28 01:03:55 GMT 2023","Tue Feb 28 01:04:07 GMT 2023","11568","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Tue Feb 28 01:05:31 GMT 2023","Tue Feb 28 01:05:33 GMT 2023","1210","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Tue Feb 28 01:12:28 GMT 2023","Tue Feb 28 01:13:03 GMT 2023","35575","","Test PDP GTM","","","","Test US configurable",""
"passed","Tue Feb 28 01:13:18 GMT 2023","Tue Feb 28 01:13:45 GMT 2023","26505","","Test PDP GTM","","","","Trigger US simple",""
"passed","Tue Feb 28 01:05:47 GMT 2023","Tue Feb 28 01:05:53 GMT 2023","6176","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Tue Feb 28 00:59:21 GMT 2023","Tue Feb 28 01:00:03 GMT 2023","42505","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Tue Feb 28 00:54:34 GMT 2023","Tue Feb 28 00:55:18 GMT 2023","43088","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Tue Feb 28 00:59:04 GMT 2023","Tue Feb 28 00:59:20 GMT 2023","16129","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Tue Feb 28 01:04:07 GMT 2023","Tue Feb 28 01:04:18 GMT 2023","10817","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Tue Feb 28 00:56:34 GMT 2023","Tue Feb 28 00:56:58 GMT 2023","23468","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Tue Feb 28 01:11:01 GMT 2023","Tue Feb 28 01:11:27 GMT 2023","25895","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Tue Feb 28 01:06:51 GMT 2023","Tue Feb 28 01:07:27 GMT 2023","36072","","Test PDP GTM","","","","Test AU bundle",""
"passed","Tue Feb 28 01:11:41 GMT 2023","Tue Feb 28 01:12:13 GMT 2023","32343","","Test PDP GTM","","","","test US bundle",""
"failed","Tue Feb 28 01:00:04 GMT 2023","Tue Feb 28 01:00:36 GMT 2023","32599","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Tue Feb 28 01:04:45 GMT 2023","Tue Feb 28 01:04:56 GMT 2023","11327","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"failed","Tue Feb 28 01:08:41 GMT 2023","Tue Feb 28 01:09:13 GMT 2023","32306","","Test PDP GTM","","","","Trigger AU simple",""
"failed","Tue Feb 28 01:01:04 GMT 2023","Tue Feb 28 01:01:28 GMT 2023","24499","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Tue Feb 28 01:04:56 GMT 2023","Tue Feb 28 01:05:07 GMT 2023","11026","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"failed","Tue Feb 28 00:55:18 GMT 2023","Tue Feb 28 00:55:44 GMT 2023","26321","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Tue Feb 28 01:10:13 GMT 2023","Tue Feb 28 01:10:46 GMT 2023","32356","","Test PDP GTM","","","","Test SG configurable",""
"passed","Tue Feb 28 00:56:58 GMT 2023","Tue Feb 28 00:57:38 GMT 2023","40099","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Tue Feb 28 01:04:18 GMT 2023","Tue Feb 28 01:04:26 GMT 2023","8496","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Tue Feb 28 01:05:08 GMT 2023","Tue Feb 28 01:05:17 GMT 2023","9526","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Tue Feb 28 01:05:33 GMT 2023","Tue Feb 28 01:05:40 GMT 2023","7809","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Tue Feb 28 01:06:26 GMT 2023","Tue Feb 28 01:06:30 GMT 2023","4407","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Tue Feb 28 01:05:55 GMT 2023","Tue Feb 28 01:06:03 GMT 2023","7543","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Tue Feb 28 01:06:15 GMT 2023","Tue Feb 28 01:06:21 GMT 2023","5744","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Tue Feb 28 01:06:14 GMT 2023","Tue Feb 28 01:06:15 GMT 2023","1096","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Tue Feb 28 00:55:44 GMT 2023","Tue Feb 28 00:56:09 GMT 2023","24880","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"failed","Tue Feb 28 00:58:37 GMT 2023","Tue Feb 28 00:59:04 GMT 2023","26279","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Tue Feb 28 01:03:14 GMT 2023","Tue Feb 28 01:03:23 GMT 2023","9093","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Tue Feb 28 00:56:09 GMT 2023","Tue Feb 28 00:56:34 GMT 2023","25593","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Tue Feb 28 01:07:43 GMT 2023","Tue Feb 28 01:08:23 GMT 2023","40114","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Tue Feb 28 01:09:29 GMT 2023","Tue Feb 28 01:09:58 GMT 2023","28662","","Test PDP GTM","","","","Test SG bundle",""
