"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 26 01:00:11 GMT 2023","Thu Jan 26 01:00:18 GMT 2023","7109","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Thu Jan 26 00:54:02 GMT 2023","Thu Jan 26 00:54:34 GMT 2023","31923","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Thu Jan 26 00:54:34 GMT 2023","Thu Jan 26 00:54:59 GMT 2023","24850","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Thu Jan 26 01:03:24 GMT 2023","Thu Jan 26 01:03:57 GMT 2023","33276","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Thu Jan 26 01:00:35 GMT 2023","Thu Jan 26 01:00:48 GMT 2023","12350","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Thu Jan 26 01:01:01 GMT 2023","Thu Jan 26 01:01:09 GMT 2023","8019","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Thu Jan 26 01:01:22 GMT 2023","Thu Jan 26 01:01:23 GMT 2023","1111","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Thu Jan 26 00:57:32 GMT 2023","Thu Jan 26 00:57:45 GMT 2023","13943","Test checkoutFlow","US","","","","US Delete address & cart",""
"failed","Thu Jan 26 00:56:15 GMT 2023","Thu Jan 26 00:56:45 GMT 2023","30434","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Thu Jan 26 00:57:08 GMT 2023","Thu Jan 26 00:57:32 GMT 2023","23674","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Thu Jan 26 00:55:40 GMT 2023","Thu Jan 26 00:56:15 GMT 2023","34946","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Thu Jan 26 01:01:23 GMT 2023","Thu Jan 26 01:01:32 GMT 2023","8786","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Thu Jan 26 01:01:32 GMT 2023","Thu Jan 26 01:01:39 GMT 2023","6733","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Thu Jan 26 00:53:08 GMT 2023","Thu Jan 26 00:53:30 GMT 2023","22392","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"failed","Thu Jan 26 00:54:59 GMT 2023","Thu Jan 26 00:55:25 GMT 2023","25248","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Thu Jan 26 00:53:30 GMT 2023","Thu Jan 26 00:54:02 GMT 2023","32119","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Thu Jan 26 01:02:37 GMT 2023","Thu Jan 26 01:03:08 GMT 2023","30471","","Test PDP GTM","","","","Test AU bundle",""
"failed","Thu Jan 26 00:51:56 GMT 2023","Thu Jan 26 00:52:21 GMT 2023","24611","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Thu Jan 26 01:01:53 GMT 2023","Thu Jan 26 01:01:58 GMT 2023","5258","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Thu Jan 26 00:59:25 GMT 2023","Thu Jan 26 00:59:31 GMT 2023","5912","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Thu Jan 26 01:02:05 GMT 2023","Thu Jan 26 01:02:05 GMT 2023","780","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Thu Jan 26 00:52:21 GMT 2023","Thu Jan 26 00:52:45 GMT 2023","23552","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Thu Jan 26 01:06:21 GMT 2023","Thu Jan 26 01:06:43 GMT 2023","22669","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Thu Jan 26 01:01:46 GMT 2023","Thu Jan 26 01:01:53 GMT 2023","7013","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Thu Jan 26 00:56:45 GMT 2023","Thu Jan 26 00:57:08 GMT 2023","22443","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Thu Jan 26 01:07:36 GMT 2023","Thu Jan 26 01:08:06 GMT 2023","30228","","Test PDP GTM","","","","Test US configurable",""
"passed","Thu Jan 26 01:04:16 GMT 2023","Thu Jan 26 01:04:41 GMT 2023","24269","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Thu Jan 26 01:02:10 GMT 2023","Thu Jan 26 01:02:13 GMT 2023","3653","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Thu Jan 26 00:59:15 GMT 2023","Thu Jan 26 00:59:25 GMT 2023","9383","","Test DLE1 - productImpression","","","","Test SG productImpression",""
