"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Mar 29 03:14:27 GMT 2023","Wed Mar 29 03:14:51 GMT 2023","24046","","test PDP GTM","","","","test US bundle",""
"passed","Wed Mar 29 03:07:50 GMT 2023","Wed Mar 29 03:07:56 GMT 2023","5876","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Wed Mar 29 03:08:04 GMT 2023","Wed Mar 29 03:08:05 GMT 2023","1843","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Wed Mar 29 03:08:26 GMT 2023","Wed Mar 29 03:08:32 GMT 2023","5301","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Wed Mar 29 03:11:42 GMT 2023","Wed Mar 29 03:12:22 GMT 2023","40312","","test PDP GTM","","","","test SG bundle",""
"passed","Wed Mar 29 03:13:43 GMT 2023","Wed Mar 29 03:14:14 GMT 2023","31019","","test PDP GTM","","","","trigger SG simple",""
"failed","Wed Mar 29 03:09:59 GMT 2023","Wed Mar 29 03:10:37 GMT 2023","37925","","test PDP GTM","","","","trigger AU configurable",""
"passed","Wed Mar 29 03:15:57 GMT 2023","Wed Mar 29 03:16:31 GMT 2023","33327","","test PDP GTM","","","","trigger US simple",""
"failed","Wed Mar 29 03:10:54 GMT 2023","Wed Mar 29 03:11:25 GMT 2023","31683","","test PDP GTM","","","","trigger AU simple",""
"passed","Wed Mar 29 03:08:36 GMT 2023","Wed Mar 29 03:08:41 GMT 2023","4738","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"failed","Wed Mar 29 03:05:51 GMT 2023","Wed Mar 29 03:05:59 GMT 2023","8196","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Wed Mar 29 03:07:41 GMT 2023","Wed Mar 29 03:07:44 GMT 2023","2474","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Wed Mar 29 03:08:19 GMT 2023","Wed Mar 29 03:08:25 GMT 2023","6636","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Wed Mar 29 03:08:32 GMT 2023","Wed Mar 29 03:08:36 GMT 2023","4277","","Test DLPL1 - pageView","","","","Test US_BLOG",""
