"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 19 01:06:15 GMT 2023","Sun Feb 19 01:06:17 GMT 2023","1857","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Sun Feb 19 00:55:04 GMT 2023","Sun Feb 19 00:55:45 GMT 2023","41431","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sun Feb 19 01:03:21 GMT 2023","Sun Feb 19 01:03:31 GMT 2023","10051","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Sun Feb 19 00:57:24 GMT 2023","Sun Feb 19 00:57:59 GMT 2023","34904","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Sun Feb 19 00:59:42 GMT 2023","Sun Feb 19 01:00:21 GMT 2023","39286","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Sun Feb 19 01:06:09 GMT 2023","Sun Feb 19 01:06:15 GMT 2023","6628","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Sun Feb 19 01:07:21 GMT 2023","Sun Feb 19 01:07:57 GMT 2023","35411","","Test PDP GTM","","","","Test AU bundle",""
"passed","Sun Feb 19 01:06:54 GMT 2023","Sun Feb 19 01:06:59 GMT 2023","5156","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sun Feb 19 01:05:51 GMT 2023","Sun Feb 19 01:06:00 GMT 2023","8746","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Sun Feb 19 00:58:59 GMT 2023","Sun Feb 19 00:59:25 GMT 2023","25833","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Sun Feb 19 01:10:03 GMT 2023","Sun Feb 19 01:10:36 GMT 2023","32600","","Test PDP GTM","","","","Test SG bundle",""
"failed","Sun Feb 19 01:08:13 GMT 2023","Sun Feb 19 01:08:56 GMT 2023","43465","","Test PDP GTM","","","","Trigger AU configurable",""
"failed","Sun Feb 19 01:09:14 GMT 2023","Sun Feb 19 01:09:46 GMT 2023","32888","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Sun Feb 19 01:06:28 GMT 2023","Sun Feb 19 01:06:34 GMT 2023","6384","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"failed","Sun Feb 19 01:00:21 GMT 2023","Sun Feb 19 01:00:53 GMT 2023","32069","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Sun Feb 19 01:05:25 GMT 2023","Sun Feb 19 01:05:36 GMT 2023","10711","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sun Feb 19 01:06:00 GMT 2023","Sun Feb 19 01:06:08 GMT 2023","8676","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Sun Feb 19 00:59:25 GMT 2023","Sun Feb 19 00:59:41 GMT 2023","15998","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sun Feb 19 01:06:41 GMT 2023","Sun Feb 19 01:06:43 GMT 2023","1155","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sun Feb 19 01:06:43 GMT 2023","Sun Feb 19 01:06:49 GMT 2023","6637","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Sun Feb 19 01:01:44 GMT 2023","Sun Feb 19 01:01:59 GMT 2023","15271","Test checkoutFlow","US","","","","US Delete address & cart",""
