"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 04 01:08:49 GMT 2023","Sat Feb 04 01:09:27 GMT 2023","38624","","Test PDP GTM","","","","Test SG bundle",""
"passed","Sat Feb 04 01:09:50 GMT 2023","Sat Feb 04 01:10:32 GMT 2023","42305","","Test PDP GTM","","","","Test SG configurable",""
"failed","Sat Feb 04 00:51:14 GMT 2023","Sat Feb 04 00:51:41 GMT 2023","26796","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Sat Feb 04 01:04:08 GMT 2023","Sat Feb 04 01:04:15 GMT 2023","7441","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Sat Feb 04 01:04:49 GMT 2023","Sat Feb 04 01:04:56 GMT 2023","6479","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"failed","Sat Feb 04 00:54:19 GMT 2023","Sat Feb 04 00:54:46 GMT 2023","27610","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"failed","Sat Feb 04 00:51:41 GMT 2023","Sat Feb 04 00:52:07 GMT 2023","25325","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sat Feb 04 00:55:35 GMT 2023","Sat Feb 04 00:56:36 GMT 2023","60988","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Sat Feb 04 01:05:33 GMT 2023","Sat Feb 04 01:06:13 GMT 2023","39898","","Test PDP GTM","","","","Test AU bundle",""
"passed","Sat Feb 04 01:04:26 GMT 2023","Sat Feb 04 01:04:32 GMT 2023","6145","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sat Feb 04 01:01:20 GMT 2023","Sat Feb 04 01:01:30 GMT 2023","10620","","Test DLE1 - productImpression","","","","Test US productImpression",""
"failed","Sat Feb 04 00:53:40 GMT 2023","Sat Feb 04 00:54:19 GMT 2023","38765","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Sat Feb 04 01:04:17 GMT 2023","Sat Feb 04 01:04:26 GMT 2023","9035","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Sat Feb 04 00:54:46 GMT 2023","Sat Feb 04 00:55:13 GMT 2023","26302","Test checkoutFlow","SG","","","","SG Test Payment page",""
"failed","Sat Feb 04 00:56:37 GMT 2023","Sat Feb 04 00:57:17 GMT 2023","40120","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Sat Feb 04 00:58:16 GMT 2023","Sat Feb 04 00:58:38 GMT 2023","22223","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Sat Feb 04 01:14:06 GMT 2023","Sat Feb 04 01:14:41 GMT 2023","34673","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sat Feb 04 01:03:18 GMT 2023","Sat Feb 04 01:03:30 GMT 2023","12345","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sat Feb 04 01:04:41 GMT 2023","Sat Feb 04 01:04:49 GMT 2023","8115","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Sat Feb 04 01:04:02 GMT 2023","Sat Feb 04 01:04:08 GMT 2023","6136","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Sat Feb 04 00:50:22 GMT 2023","Sat Feb 04 00:51:14 GMT 2023","52664","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sat Feb 04 01:03:51 GMT 2023","Sat Feb 04 01:03:53 GMT 2023","1305","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Sat Feb 04 01:02:15 GMT 2023","Sat Feb 04 01:02:26 GMT 2023","11119","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Sat Feb 04 01:11:47 GMT 2023","Sat Feb 04 01:12:31 GMT 2023","44013","","Test PDP GTM","","","","test US bundle",""
"passed","Sat Feb 04 01:01:51 GMT 2023","Sat Feb 04 01:02:03 GMT 2023","11432","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sat Feb 04 01:01:10 GMT 2023","Sat Feb 04 01:01:20 GMT 2023","9651","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Sat Feb 04 01:02:03 GMT 2023","Sat Feb 04 01:02:15 GMT 2023","12113","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Sat Feb 04 01:04:33 GMT 2023","Sat Feb 04 01:04:39 GMT 2023","6906","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Sat Feb 04 01:04:15 GMT 2023","Sat Feb 04 01:04:17 GMT 2023","1944","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Sat Feb 04 01:07:51 GMT 2023","Sat Feb 04 01:08:27 GMT 2023","36245","","Test PDP GTM","","","","Trigger AU simple",""
