"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 11 01:01:56 GMT 2023","Wed Jan 11 01:02:03 GMT 2023","6883","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Wed Jan 11 01:01:45 GMT 2023","Wed Jan 11 01:01:49 GMT 2023","4600","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Wed Jan 11 00:53:03 GMT 2023","Wed Jan 11 00:53:26 GMT 2023","23236","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Wed Jan 11 01:02:48 GMT 2023","Wed Jan 11 01:03:18 GMT 2023","29587","","Test PDP GTM","","","","Test AU bundle",""
"passed","Wed Jan 11 01:01:55 GMT 2023","Wed Jan 11 01:01:56 GMT 2023","1474","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Wed Jan 11 00:53:50 GMT 2023","Wed Jan 11 00:54:11 GMT 2023","20600","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Wed Jan 11 01:06:49 GMT 2023","Wed Jan 11 01:07:18 GMT 2023","29340","","Test PDP GTM","","","","test US bundle",""
"passed","Wed Jan 11 01:05:36 GMT 2023","Wed Jan 11 01:06:02 GMT 2023","26017","","Test PDP GTM","","","","Test SG configurable",""
"passed","Wed Jan 11 01:02:14 GMT 2023","Wed Jan 11 01:02:15 GMT 2023","1130","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Wed Jan 11 00:54:43 GMT 2023","Wed Jan 11 00:55:15 GMT 2023","31938","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Wed Jan 11 01:01:49 GMT 2023","Wed Jan 11 01:01:55 GMT 2023","5157","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Wed Jan 11 01:01:36 GMT 2023","Wed Jan 11 01:01:38 GMT 2023","2162","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Wed Jan 11 01:07:32 GMT 2023","Wed Jan 11 01:08:02 GMT 2023","29803","","Test PDP GTM","","","","Test US configurable",""
"passed","Wed Jan 11 01:02:03 GMT 2023","Wed Jan 11 01:02:09 GMT 2023","5806","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
