"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 05 00:59:15 GMT 2023","Sun Feb 05 00:59:57 GMT 2023","41185","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Sun Feb 05 01:15:04 GMT 2023","Sun Feb 05 01:15:37 GMT 2023","32830","","Test PDP GTM","","","","test US bundle",""
"passed","Sun Feb 05 01:14:27 GMT 2023","Sun Feb 05 01:14:51 GMT 2023","23475","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Sun Feb 05 00:58:53 GMT 2023","Sun Feb 05 00:59:15 GMT 2023","22269","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Sun Feb 05 01:06:39 GMT 2023","Sun Feb 05 01:06:47 GMT 2023","7397","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Sun Feb 05 01:09:22 GMT 2023","Sun Feb 05 01:09:29 GMT 2023","6259","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Sun Feb 05 01:05:50 GMT 2023","Sun Feb 05 01:06:02 GMT 2023","11712","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Sun Feb 05 01:09:00 GMT 2023","Sun Feb 05 01:09:06 GMT 2023","6403","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Sun Feb 05 01:07:55 GMT 2023","Sun Feb 05 01:08:07 GMT 2023","11407","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Sun Feb 05 01:09:08 GMT 2023","Sun Feb 05 01:09:16 GMT 2023","7877","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Sun Feb 05 01:07:30 GMT 2023","Sun Feb 05 01:07:38 GMT 2023","8199","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Sun Feb 05 01:10:08 GMT 2023","Sun Feb 05 01:10:44 GMT 2023","36389","","Test PDP GTM","","","","Test AU bundle",""
"failed","Sun Feb 05 01:00:32 GMT 2023","Sun Feb 05 01:00:57 GMT 2023","25440","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Sun Feb 05 01:01:41 GMT 2023","Sun Feb 05 01:02:32 GMT 2023","51065","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Sun Feb 05 01:08:07 GMT 2023","Sun Feb 05 01:08:19 GMT 2023","11515","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Sun Feb 05 01:08:54 GMT 2023","Sun Feb 05 01:09:00 GMT 2023","5736","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Sun Feb 05 00:58:29 GMT 2023","Sun Feb 05 00:58:53 GMT 2023","24476","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Sun Feb 05 01:06:02 GMT 2023","Sun Feb 05 01:06:39 GMT 2023","37094","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Sun Feb 05 01:01:24 GMT 2023","Sun Feb 05 01:01:40 GMT 2023","15837","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"failed","Sun Feb 05 00:57:38 GMT 2023","Sun Feb 05 00:58:04 GMT 2023","25855","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Sun Feb 05 01:03:57 GMT 2023","Sun Feb 05 01:04:14 GMT 2023","16878","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Sun Feb 05 01:09:29 GMT 2023","Sun Feb 05 01:09:30 GMT 2023","1391","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sun Feb 05 01:08:46 GMT 2023","Sun Feb 05 01:08:54 GMT 2023","7456","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Sun Feb 05 01:09:41 GMT 2023","Sun Feb 05 01:09:46 GMT 2023","4568","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sun Feb 05 01:09:30 GMT 2023","Sun Feb 05 01:09:35 GMT 2023","5465","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"failed","Sun Feb 05 01:11:01 GMT 2023","Sun Feb 05 01:11:44 GMT 2023","42425","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Sun Feb 05 01:07:18 GMT 2023","Sun Feb 05 01:07:30 GMT 2023","11607","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Sun Feb 05 01:03:32 GMT 2023","Sun Feb 05 01:03:57 GMT 2023","25043","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Sun Feb 05 01:09:06 GMT 2023","Sun Feb 05 01:09:08 GMT 2023","1887","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Sun Feb 05 01:08:44 GMT 2023","Sun Feb 05 01:08:46 GMT 2023","2438","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"failed","Sun Feb 05 00:56:56 GMT 2023","Sun Feb 05 00:57:38 GMT 2023","41922","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sun Feb 05 01:15:52 GMT 2023","Sun Feb 05 01:16:27 GMT 2023","34836","","Test PDP GTM","","","","Test US configurable",""
"passed","Sun Feb 05 01:16:42 GMT 2023","Sun Feb 05 01:17:07 GMT 2023","24485","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sun Feb 05 01:09:16 GMT 2023","Sun Feb 05 01:09:22 GMT 2023","6310","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"failed","Sun Feb 05 00:59:57 GMT 2023","Sun Feb 05 01:00:32 GMT 2023","34922","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Sun Feb 05 01:03:08 GMT 2023","Sun Feb 05 01:03:32 GMT 2023","24255","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Sun Feb 05 01:08:19 GMT 2023","Sun Feb 05 01:08:29 GMT 2023","10140","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sun Feb 05 01:12:52 GMT 2023","Sun Feb 05 01:13:21 GMT 2023","29221","","Test PDP GTM","","","","Test SG bundle",""
"passed","Sun Feb 05 01:07:07 GMT 2023","Sun Feb 05 01:07:18 GMT 2023","10968","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sun Feb 05 01:09:36 GMT 2023","Sun Feb 05 01:09:41 GMT 2023","5624","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"failed","Sun Feb 05 01:00:57 GMT 2023","Sun Feb 05 01:01:24 GMT 2023","27149","Test checkoutFlow","SG","","","","SG Test Payment page",""
"failed","Sun Feb 05 01:02:32 GMT 2023","Sun Feb 05 01:03:08 GMT 2023","35422","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Sun Feb 05 01:12:02 GMT 2023","Sun Feb 05 01:12:35 GMT 2023","33029","","Test PDP GTM","","","","Trigger AU simple",""
"failed","Sun Feb 05 00:58:04 GMT 2023","Sun Feb 05 00:58:29 GMT 2023","24263","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sun Feb 05 01:13:37 GMT 2023","Sun Feb 05 01:14:11 GMT 2023","33362","","Test PDP GTM","","","","Test SG configurable",""
