"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Feb 08 01:07:05 GMT 2023","Wed Feb 08 01:07:11 GMT 2023","5669","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Wed Feb 08 01:06:15 GMT 2023","Wed Feb 08 01:06:21 GMT 2023","6548","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Wed Feb 08 01:06:52 GMT 2023","Wed Feb 08 01:06:53 GMT 2023","1045","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Wed Feb 08 01:07:01 GMT 2023","Wed Feb 08 01:07:05 GMT 2023","4542","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Wed Feb 08 01:06:45 GMT 2023","Wed Feb 08 01:06:52 GMT 2023","7435","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"failed","Wed Feb 08 00:59:44 GMT 2023","Wed Feb 08 01:00:23 GMT 2023","38822","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Wed Feb 08 00:57:37 GMT 2023","Wed Feb 08 00:58:03 GMT 2023","25886","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Wed Feb 08 01:10:21 GMT 2023","Wed Feb 08 01:10:53 GMT 2023","32137","","Test PDP GTM","","","","Test SG bundle",""
"passed","Wed Feb 08 00:56:18 GMT 2023","Wed Feb 08 00:56:59 GMT 2023","40725","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Wed Feb 08 01:04:23 GMT 2023","Wed Feb 08 01:04:38 GMT 2023","14816","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Wed Feb 08 01:04:11 GMT 2023","Wed Feb 08 01:04:23 GMT 2023","11984","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Wed Feb 08 01:01:20 GMT 2023","Wed Feb 08 01:01:37 GMT 2023","17572","Test checkoutFlow","US","","","","US Delete address & cart",""
"failed","Wed Feb 08 00:55:04 GMT 2023","Wed Feb 08 00:55:29 GMT 2023","24935","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Wed Feb 08 00:58:31 GMT 2023","Wed Feb 08 00:58:49 GMT 2023","18302","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"failed","Wed Feb 08 01:07:34 GMT 2023","Wed Feb 08 01:08:11 GMT 2023","37647","","Test PDP GTM","","","","Test AU bundle",""
"passed","Wed Feb 08 01:04:38 GMT 2023","Wed Feb 08 01:04:47 GMT 2023","9481","","Test DLE3 - productClick","","","","Test US productClick",""
