"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 19 01:05:50 GMT 2023","Sun Mar 19 01:06:16 GMT 2023","26094","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Sun Mar 19 01:13:25 GMT 2023","Sun Mar 19 01:13:33 GMT 2023","7343","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Sun Mar 19 01:18:53 GMT 2023","Sun Mar 19 01:19:40 GMT 2023","47087","","Test PDP GTM","","","","Test SG configurable",""
"passed","Sun Mar 19 01:08:59 GMT 2023","Sun Mar 19 01:09:12 GMT 2023","12304","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Sun Mar 19 00:58:20 GMT 2023","Sun Mar 19 00:58:48 GMT 2023","27919","Test checkoutFlow","AU","","","","AU Test Address page",""
"failed","Sun Mar 19 01:02:11 GMT 2023","Sun Mar 19 01:02:40 GMT 2023","28250","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Sun Mar 19 01:11:08 GMT 2023","Sun Mar 19 01:11:23 GMT 2023","15060","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Sun Mar 19 01:12:20 GMT 2023","Sun Mar 19 01:12:21 GMT 2023","1697","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"failed","Sun Mar 19 01:01:02 GMT 2023","Sun Mar 19 01:01:44 GMT 2023","41425","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Sun Mar 19 01:23:18 GMT 2023","Sun Mar 19 01:23:58 GMT 2023","39910","","Test PDP GTM","","","","Trigger US simple",""
"failed","Sun Mar 19 00:58:48 GMT 2023","Sun Mar 19 00:59:14 GMT 2023","25476","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sun Mar 19 01:02:40 GMT 2023","Sun Mar 19 01:03:03 GMT 2023","23517","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sun Mar 19 01:13:15 GMT 2023","Sun Mar 19 01:13:17 GMT 2023","1912","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sun Mar 19 01:12:50 GMT 2023","Sun Mar 19 01:12:59 GMT 2023","8698","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Sun Mar 19 01:09:58 GMT 2023","Sun Mar 19 01:10:12 GMT 2023","13164","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sun Mar 19 01:09:25 GMT 2023","Sun Mar 19 01:09:34 GMT 2023","9734","","Test DLE1 - productImpression","","","","Test US productImpression",""
"failed","Sun Mar 19 00:59:14 GMT 2023","Sun Mar 19 00:59:41 GMT 2023","26820","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Sun Mar 19 01:10:26 GMT 2023","Sun Mar 19 01:10:37 GMT 2023","11163","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Sun Mar 19 01:21:07 GMT 2023","Sun Mar 19 01:21:35 GMT 2023","28229","","Test PDP GTM","","","","test US bundle",""
"passed","Sun Mar 19 01:12:31 GMT 2023","Sun Mar 19 01:12:40 GMT 2023","8210","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Sun Mar 19 01:00:07 GMT 2023","Sun Mar 19 01:01:02 GMT 2023","54704","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Sun Mar 19 01:21:55 GMT 2023","Sun Mar 19 01:22:48 GMT 2023","52872","","Test PDP GTM","","","","Test US configurable",""
"passed","Sun Mar 19 01:10:12 GMT 2023","Sun Mar 19 01:10:26 GMT 2023","13878","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Sun Mar 19 01:12:59 GMT 2023","Sun Mar 19 01:13:07 GMT 2023","7388","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sun Mar 19 01:13:33 GMT 2023","Sun Mar 19 01:13:40 GMT 2023","7453","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sun Mar 19 01:12:48 GMT 2023","Sun Mar 19 01:12:50 GMT 2023","2205","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Sun Mar 19 01:11:24 GMT 2023","Sun Mar 19 01:11:40 GMT 2023","16258","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"failed","Sun Mar 19 01:05:21 GMT 2023","Sun Mar 19 01:05:50 GMT 2023","29555","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Sun Mar 19 01:11:40 GMT 2023","Sun Mar 19 01:11:54 GMT 2023","13836","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sun Mar 19 01:12:40 GMT 2023","Sun Mar 19 01:12:48 GMT 2023","8364","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Sun Mar 19 01:12:21 GMT 2023","Sun Mar 19 01:12:31 GMT 2023","9840","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Sun Mar 19 01:14:16 GMT 2023","Sun Mar 19 01:14:58 GMT 2023","42542","","Test PDP GTM","","","","Test AU bundle",""
"failed","Sun Mar 19 01:04:11 GMT 2023","Sun Mar 19 01:04:51 GMT 2023","39636","Test checkoutFlow","US","","","","US Test Address page",""
"failed","Sun Mar 19 01:04:51 GMT 2023","Sun Mar 19 01:05:20 GMT 2023","29410","Test checkoutFlow","US","","","","US Test Shipping Method page",""
