"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 29 01:04:12 GMT 2023","Sun Jan 29 01:04:32 GMT 2023","19260","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Sun Jan 29 01:09:18 GMT 2023","Sun Jan 29 01:09:20 GMT 2023","2174","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Sun Jan 29 00:56:43 GMT 2023","Sun Jan 29 00:57:31 GMT 2023","47878","Test checkoutFlow","AU","","","","AU Add product to cart",""
"failed","Sun Jan 29 01:03:17 GMT 2023","Sun Jan 29 01:03:44 GMT 2023","27300","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"failed","Sun Jan 29 01:00:57 GMT 2023","Sun Jan 29 01:01:24 GMT 2023","27738","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Sun Jan 29 01:08:56 GMT 2023","Sun Jan 29 01:08:57 GMT 2023","1425","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"failed","Sun Jan 29 00:58:47 GMT 2023","Sun Jan 29 00:59:10 GMT 2023","23798","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Sun Jan 29 01:07:31 GMT 2023","Sun Jan 29 01:07:42 GMT 2023","10560","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Sun Jan 29 01:06:41 GMT 2023","Sun Jan 29 01:06:50 GMT 2023","9431","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Sun Jan 29 01:13:14 GMT 2023","Sun Jan 29 01:13:51 GMT 2023","37072","","Test PDP GTM","","","","Test SG bundle",""
"passed","Sun Jan 29 01:08:02 GMT 2023","Sun Jan 29 01:08:14 GMT 2023","11284","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"failed","Sun Jan 29 00:57:57 GMT 2023","Sun Jan 29 00:58:22 GMT 2023","24931","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sun Jan 29 01:09:40 GMT 2023","Sun Jan 29 01:09:42 GMT 2023","1588","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sun Jan 29 01:09:34 GMT 2023","Sun Jan 29 01:09:40 GMT 2023","5718","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Sun Jan 29 01:09:53 GMT 2023","Sun Jan 29 01:09:59 GMT 2023","5913","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sun Jan 29 00:59:10 GMT 2023","Sun Jan 29 00:59:51 GMT 2023","40741","Test checkoutFlow","SG","","","","SG Add product to cart",""
"failed","Sun Jan 29 00:58:22 GMT 2023","Sun Jan 29 00:58:47 GMT 2023","24123","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Sun Jan 29 01:03:44 GMT 2023","Sun Jan 29 01:04:12 GMT 2023","28160","Test checkoutFlow","US","","","","US Test Payment page",""
"failed","Sun Jan 29 00:57:31 GMT 2023","Sun Jan 29 00:57:57 GMT 2023","26172","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Sun Jan 29 01:07:19 GMT 2023","Sun Jan 29 01:07:31 GMT 2023","12668","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Sun Jan 29 01:02:39 GMT 2023","Sun Jan 29 01:03:17 GMT 2023","37882","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Sun Jan 29 01:06:29 GMT 2023","Sun Jan 29 01:06:40 GMT 2023","11140","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Sun Jan 29 01:07:06 GMT 2023","Sun Jan 29 01:07:18 GMT 2023","12259","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sun Jan 29 01:10:23 GMT 2023","Sun Jan 29 01:11:03 GMT 2023","39547","","Test PDP GTM","","","","Test AU bundle",""
"passed","Sun Jan 29 01:12:25 GMT 2023","Sun Jan 29 01:12:57 GMT 2023","32163","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Sun Jan 29 01:09:05 GMT 2023","Sun Jan 29 01:09:11 GMT 2023","5972","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Sun Jan 29 01:01:24 GMT 2023","Sun Jan 29 01:01:42 GMT 2023","17764","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sun Jan 29 01:08:57 GMT 2023","Sun Jan 29 01:09:05 GMT 2023","8131","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Sun Jan 29 01:09:42 GMT 2023","Sun Jan 29 01:09:49 GMT 2023","6698","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Sun Jan 29 01:17:50 GMT 2023","Sun Jan 29 01:18:22 GMT 2023","31564","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sun Jan 29 01:09:28 GMT 2023","Sun Jan 29 01:09:34 GMT 2023","6492","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sun Jan 29 01:15:48 GMT 2023","Sun Jan 29 01:16:31 GMT 2023","42636","","Test PDP GTM","","","","test US bundle",""
"passed","Sun Jan 29 01:16:50 GMT 2023","Sun Jan 29 01:17:32 GMT 2023","41542","","Test PDP GTM","","","","Test US configurable",""
"passed","Sun Jan 29 01:09:49 GMT 2023","Sun Jan 29 01:09:53 GMT 2023","4843","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Sun Jan 29 01:14:09 GMT 2023","Sun Jan 29 01:14:46 GMT 2023","37007","","Test PDP GTM","","","","Test SG configurable",""
"failed","Sun Jan 29 01:00:29 GMT 2023","Sun Jan 29 01:00:56 GMT 2023","27361","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Sun Jan 29 01:06:19 GMT 2023","Sun Jan 29 01:06:29 GMT 2023","9945","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Sun Jan 29 01:08:14 GMT 2023","Sun Jan 29 01:08:27 GMT 2023","12878","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Sun Jan 29 01:15:05 GMT 2023","Sun Jan 29 01:15:33 GMT 2023","27811","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Sun Jan 29 01:11:22 GMT 2023","Sun Jan 29 01:12:05 GMT 2023","43479","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Sun Jan 29 01:01:43 GMT 2023","Sun Jan 29 01:02:38 GMT 2023","55579","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Sun Jan 29 00:59:52 GMT 2023","Sun Jan 29 01:00:29 GMT 2023","37266","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Sun Jan 29 01:09:20 GMT 2023","Sun Jan 29 01:09:28 GMT 2023","7875","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Sun Jan 29 01:09:11 GMT 2023","Sun Jan 29 01:09:18 GMT 2023","6377","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Sun Jan 29 01:08:27 GMT 2023","Sun Jan 29 01:08:39 GMT 2023","11538","","Test DLE4 - softFilter","","","","US Test soft filter",""
