"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 07 01:03:50 GMT 2023","Sat Jan 07 01:04:11 GMT 2023","21387","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Sat Jan 07 00:53:00 GMT 2023","Sat Jan 07 00:53:13 GMT 2023","13443","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"failed","Sat Jan 07 00:53:45 GMT 2023","Sat Jan 07 00:54:15 GMT 2023","29748","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Sat Jan 07 00:48:53 GMT 2023","Sat Jan 07 00:49:34 GMT 2023","40759","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sat Jan 07 01:05:06 GMT 2023","Sat Jan 07 01:05:36 GMT 2023","29709","","Test PDP GTM","","","","Test US configurable",""
"failed","Sat Jan 07 00:51:39 GMT 2023","Sat Jan 07 00:52:11 GMT 2023","31340","Test checkoutFlow","SG","","","","SG Test Address page",""
"failed","Sat Jan 07 00:54:37 GMT 2023","Sat Jan 07 00:55:00 GMT 2023","23133","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Sat Jan 07 00:58:46 GMT 2023","Sat Jan 07 00:58:53 GMT 2023","6520","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Sat Jan 07 00:50:44 GMT 2023","Sat Jan 07 00:51:07 GMT 2023","22690","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Sat Jan 07 00:57:11 GMT 2023","Sat Jan 07 00:57:24 GMT 2023","12309","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sat Jan 07 00:57:58 GMT 2023","Sat Jan 07 00:58:09 GMT 2023","11490","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Sat Jan 07 01:02:26 GMT 2023","Sat Jan 07 01:02:52 GMT 2023","25879","","Test PDP GTM","","","","Test SG bundle",""
"failed","Sat Jan 07 00:54:15 GMT 2023","Sat Jan 07 00:54:37 GMT 2023","22440","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Sat Jan 07 00:56:50 GMT 2023","Sat Jan 07 00:56:57 GMT 2023","6628","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Sat Jan 07 00:57:24 GMT 2023","Sat Jan 07 00:57:34 GMT 2023","10124","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Sat Jan 07 00:58:10 GMT 2023","Sat Jan 07 00:58:22 GMT 2023","12610","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Sat Jan 07 00:56:39 GMT 2023","Sat Jan 07 00:56:50 GMT 2023","10775","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Sat Jan 07 00:59:07 GMT 2023","Sat Jan 07 00:59:16 GMT 2023","9174","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Sat Jan 07 00:49:34 GMT 2023","Sat Jan 07 00:49:57 GMT 2023","22892","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Sat Jan 07 00:58:59 GMT 2023","Sat Jan 07 00:59:05 GMT 2023","6742","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Sat Jan 07 00:59:35 GMT 2023","Sat Jan 07 00:59:40 GMT 2023","4532","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Sat Jan 07 01:00:08 GMT 2023","Sat Jan 07 01:00:39 GMT 2023","30817","","Test PDP GTM","","","","Test AU bundle",""
"passed","Sat Jan 07 00:59:30 GMT 2023","Sat Jan 07 00:59:35 GMT 2023","4941","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Sat Jan 07 00:51:07 GMT 2023","Sat Jan 07 00:51:39 GMT 2023","32353","Test checkoutFlow","SG","","","","SG Add product to cart",""
"failed","Sat Jan 07 00:52:11 GMT 2023","Sat Jan 07 00:52:35 GMT 2023","24366","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Sat Jan 07 01:04:23 GMT 2023","Sat Jan 07 01:04:52 GMT 2023","28482","","Test PDP GTM","","","","test US bundle",""
"failed","Sat Jan 07 00:52:35 GMT 2023","Sat Jan 07 00:53:00 GMT 2023","24785","Test checkoutFlow","SG","","","","SG Test Payment page",""
"failed","Sat Jan 07 00:49:57 GMT 2023","Sat Jan 07 00:50:20 GMT 2023","23179","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sat Jan 07 01:00:55 GMT 2023","Sat Jan 07 01:01:27 GMT 2023","32368","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Sat Jan 07 00:57:34 GMT 2023","Sat Jan 07 00:57:41 GMT 2023","7497","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Sat Jan 07 00:58:45 GMT 2023","Sat Jan 07 00:58:46 GMT 2023","1243","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Sat Jan 07 00:56:31 GMT 2023","Sat Jan 07 00:56:39 GMT 2023","8032","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Sat Jan 07 00:50:20 GMT 2023","Sat Jan 07 00:50:44 GMT 2023","23748","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Sat Jan 07 01:03:06 GMT 2023","Sat Jan 07 01:03:34 GMT 2023","27587","","Test PDP GTM","","","","Test SG configurable",""
"passed","Sat Jan 07 00:59:40 GMT 2023","Sat Jan 07 00:59:45 GMT 2023","5314","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sat Jan 07 01:05:49 GMT 2023","Sat Jan 07 01:06:11 GMT 2023","21748","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sat Jan 07 00:53:13 GMT 2023","Sat Jan 07 00:53:45 GMT 2023","31242","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Sat Jan 07 00:55:00 GMT 2023","Sat Jan 07 00:55:13 GMT 2023","12959","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Sat Jan 07 00:58:23 GMT 2023","Sat Jan 07 00:58:32 GMT 2023","9019","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sat Jan 07 00:59:22 GMT 2023","Sat Jan 07 00:59:29 GMT 2023","7029","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Sat Jan 07 00:59:16 GMT 2023","Sat Jan 07 00:59:22 GMT 2023","6043","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sat Jan 07 01:01:45 GMT 2023","Sat Jan 07 01:02:11 GMT 2023","25564","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Sat Jan 07 00:59:29 GMT 2023","Sat Jan 07 00:59:30 GMT 2023","1015","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sat Jan 07 00:59:05 GMT 2023","Sat Jan 07 00:59:07 GMT 2023","1591","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Sat Jan 07 00:58:53 GMT 2023","Sat Jan 07 00:58:59 GMT 2023","5702","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
