"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 13 01:06:23 GMT 2023","Mon Mar 13 01:06:57 GMT 2023","33467","","Test PDP GTM","","","","Trigger AU simple",""
"failed","Mon Mar 13 00:57:30 GMT 2023","Mon Mar 13 00:58:02 GMT 2023","32247","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Mon Mar 13 01:02:08 GMT 2023","Mon Mar 13 01:02:20 GMT 2023","11994","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"failed","Mon Mar 13 00:58:26 GMT 2023","Mon Mar 13 00:58:51 GMT 2023","24709","Test checkoutFlow","US","","","","US Test Payment page",""
"failed","Mon Mar 13 00:54:12 GMT 2023","Mon Mar 13 00:54:37 GMT 2023","24185","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Mon Mar 13 01:03:25 GMT 2023","Mon Mar 13 01:03:27 GMT 2023","1983","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Mon Mar 13 01:00:36 GMT 2023","Mon Mar 13 01:00:45 GMT 2023","9546","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Mon Mar 13 01:03:34 GMT 2023","Mon Mar 13 01:03:41 GMT 2023","6311","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"failed","Mon Mar 13 00:52:59 GMT 2023","Mon Mar 13 00:53:25 GMT 2023","25335","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Mon Mar 13 01:03:18 GMT 2023","Mon Mar 13 01:03:25 GMT 2023","6976","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Mon Mar 13 01:04:01 GMT 2023","Mon Mar 13 01:04:06 GMT 2023","5121","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"failed","Mon Mar 13 00:53:25 GMT 2023","Mon Mar 13 00:53:48 GMT 2023","23677","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"failed","Mon Mar 13 00:58:02 GMT 2023","Mon Mar 13 00:58:26 GMT 2023","23704","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Mon Mar 13 01:01:17 GMT 2023","Mon Mar 13 01:01:28 GMT 2023","10951","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Mon Mar 13 01:02:21 GMT 2023","Mon Mar 13 01:02:34 GMT 2023","13638","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Mon Mar 13 01:03:55 GMT 2023","Mon Mar 13 01:04:01 GMT 2023","5637","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Mon Mar 13 01:10:03 GMT 2023","Mon Mar 13 01:10:38 GMT 2023","34749","","Test PDP GTM","","","","Test US configurable",""
"passed","Mon Mar 13 00:58:51 GMT 2023","Mon Mar 13 00:59:06 GMT 2023","15374","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Mon Mar 13 00:56:32 GMT 2023","Mon Mar 13 00:56:48 GMT 2023","15827","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"failed","Mon Mar 13 00:52:17 GMT 2023","Mon Mar 13 00:52:59 GMT 2023","42496","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Mon Mar 13 01:03:27 GMT 2023","Mon Mar 13 01:03:34 GMT 2023","7399","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Mon Mar 13 01:00:55 GMT 2023","Mon Mar 13 01:01:01 GMT 2023","6367","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Mon Mar 13 01:03:00 GMT 2023","Mon Mar 13 01:03:08 GMT 2023","8165","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Mon Mar 13 01:00:45 GMT 2023","Mon Mar 13 01:00:55 GMT 2023","9192","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Mon Mar 13 01:10:53 GMT 2023","Mon Mar 13 01:11:18 GMT 2023","25169","","Test PDP GTM","","","","Trigger US simple",""
"failed","Mon Mar 13 00:55:10 GMT 2023","Mon Mar 13 00:55:43 GMT 2023","33366","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Mon Mar 13 01:01:29 GMT 2023","Mon Mar 13 01:01:40 GMT 2023","10793","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Mon Mar 13 01:02:59 GMT 2023","Mon Mar 13 01:03:00 GMT 2023","1249","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Mon Mar 13 00:56:48 GMT 2023","Mon Mar 13 00:57:30 GMT 2023","41297","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Mon Mar 13 01:04:30 GMT 2023","Mon Mar 13 01:05:06 GMT 2023","35891","","Test PDP GTM","","","","Test AU bundle",""
"passed","Mon Mar 13 01:02:34 GMT 2023","Mon Mar 13 01:02:44 GMT 2023","9830","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Mon Mar 13 00:54:37 GMT 2023","Mon Mar 13 00:55:10 GMT 2023","33187","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Mon Mar 13 01:08:50 GMT 2023","Mon Mar 13 01:09:14 GMT 2023","24329","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Mon Mar 13 00:53:48 GMT 2023","Mon Mar 13 00:54:12 GMT 2023","24186","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Mon Mar 13 00:56:07 GMT 2023","Mon Mar 13 00:56:32 GMT 2023","25102","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Mon Mar 13 01:03:08 GMT 2023","Mon Mar 13 01:03:18 GMT 2023","9485","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Mon Mar 13 01:03:49 GMT 2023","Mon Mar 13 01:03:55 GMT 2023","5710","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Mon Mar 13 01:03:48 GMT 2023","Mon Mar 13 01:03:49 GMT 2023","948","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Mon Mar 13 01:09:26 GMT 2023","Mon Mar 13 01:09:50 GMT 2023","23962","","Test PDP GTM","","","","test US bundle",""
"passed","Mon Mar 13 01:07:59 GMT 2023","Mon Mar 13 01:08:31 GMT 2023","31223","","Test PDP GTM","","","","Test SG configurable",""
"failed","Mon Mar 13 01:05:23 GMT 2023","Mon Mar 13 01:06:06 GMT 2023","42786","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Mon Mar 13 01:01:40 GMT 2023","Mon Mar 13 01:01:48 GMT 2023","8554","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Mon Mar 13 01:07:13 GMT 2023","Mon Mar 13 01:07:43 GMT 2023","29610","","Test PDP GTM","","","","Test SG bundle",""
"failed","Mon Mar 13 00:55:43 GMT 2023","Mon Mar 13 00:56:07 GMT 2023","23390","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Mon Mar 13 01:03:41 GMT 2023","Mon Mar 13 01:03:48 GMT 2023","7530","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
