"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Feb 17 01:14:13 GMT 2023","Fri Feb 17 01:14:46 GMT 2023","32681","","Test PDP GTM","","","","test US bundle",""
"passed","Fri Feb 17 01:15:00 GMT 2023","Fri Feb 17 01:15:35 GMT 2023","34889","","Test PDP GTM","","","","Test US configurable",""
"passed","Fri Feb 17 01:03:48 GMT 2023","Fri Feb 17 01:04:02 GMT 2023","14675","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Fri Feb 17 01:12:06 GMT 2023","Fri Feb 17 01:12:35 GMT 2023","28735","","Test PDP GTM","","","","Test SG bundle",""
"passed","Fri Feb 17 01:06:10 GMT 2023","Fri Feb 17 01:06:23 GMT 2023","12404","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Fri Feb 17 01:08:10 GMT 2023","Fri Feb 17 01:08:18 GMT 2023","7574","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Fri Feb 17 00:58:15 GMT 2023","Fri Feb 17 00:58:40 GMT 2023","24639","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"failed","Fri Feb 17 01:01:01 GMT 2023","Fri Feb 17 01:01:28 GMT 2023","26633","Test checkoutFlow","SG","","","","SG Test Payment page",""
"failed","Fri Feb 17 01:00:01 GMT 2023","Fri Feb 17 01:00:36 GMT 2023","35176","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Fri Feb 17 01:07:55 GMT 2023","Fri Feb 17 01:08:04 GMT 2023","8612","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Fri Feb 17 01:08:37 GMT 2023","Fri Feb 17 01:08:44 GMT 2023","6983","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Fri Feb 17 01:08:44 GMT 2023","Fri Feb 17 01:08:45 GMT 2023","889","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Fri Feb 17 00:58:40 GMT 2023","Fri Feb 17 00:59:03 GMT 2023","23817","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Fri Feb 17 01:07:54 GMT 2023","Fri Feb 17 01:07:55 GMT 2023","1377","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"failed","Fri Feb 17 01:00:36 GMT 2023","Fri Feb 17 01:01:01 GMT 2023","25269","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Fri Feb 17 01:01:28 GMT 2023","Fri Feb 17 01:01:44 GMT 2023","16261","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"failed","Fri Feb 17 01:03:23 GMT 2023","Fri Feb 17 01:03:48 GMT 2023","24476","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Fri Feb 17 01:08:04 GMT 2023","Fri Feb 17 01:08:10 GMT 2023","6397","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Fri Feb 17 01:08:55 GMT 2023","Fri Feb 17 01:09:00 GMT 2023","5532","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Fri Feb 17 01:06:35 GMT 2023","Fri Feb 17 01:06:44 GMT 2023","8703","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Fri Feb 17 00:57:49 GMT 2023","Fri Feb 17 00:58:15 GMT 2023","25484","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Fri Feb 17 01:05:48 GMT 2023","Fri Feb 17 01:05:56 GMT 2023","7784","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Fri Feb 17 01:08:18 GMT 2023","Fri Feb 17 01:08:20 GMT 2023","1752","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Fri Feb 17 01:01:45 GMT 2023","Fri Feb 17 01:02:27 GMT 2023","41858","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Fri Feb 17 01:07:02 GMT 2023","Fri Feb 17 01:07:16 GMT 2023","14744","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Fri Feb 17 01:15:49 GMT 2023","Fri Feb 17 01:16:15 GMT 2023","25777","","Test PDP GTM","","","","Trigger US simple",""
"passed","Fri Feb 17 01:08:51 GMT 2023","Fri Feb 17 01:08:55 GMT 2023","4018","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"failed","Fri Feb 17 01:02:27 GMT 2023","Fri Feb 17 01:02:59 GMT 2023","31741","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Fri Feb 17 01:08:20 GMT 2023","Fri Feb 17 01:08:31 GMT 2023","10705","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Fri Feb 17 01:05:28 GMT 2023","Fri Feb 17 01:05:39 GMT 2023","10112","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Fri Feb 17 01:13:37 GMT 2023","Fri Feb 17 01:14:01 GMT 2023","23454","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Fri Feb 17 00:59:26 GMT 2023","Fri Feb 17 01:00:00 GMT 2023","33765","Test checkoutFlow","SG","","","","SG Add product to cart",""
"failed","Fri Feb 17 00:59:03 GMT 2023","Fri Feb 17 00:59:26 GMT 2023","23035","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"failed","Fri Feb 17 01:10:18 GMT 2023","Fri Feb 17 01:11:00 GMT 2023","42524","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Fri Feb 17 01:07:17 GMT 2023","Fri Feb 17 01:07:29 GMT 2023","12437","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Fri Feb 17 01:08:31 GMT 2023","Fri Feb 17 01:08:37 GMT 2023","6383","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Fri Feb 17 01:05:39 GMT 2023","Fri Feb 17 01:05:48 GMT 2023","9381","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Fri Feb 17 01:12:51 GMT 2023","Fri Feb 17 01:13:22 GMT 2023","30154","","Test PDP GTM","","","","Test SG configurable",""
"passed","Fri Feb 17 01:06:23 GMT 2023","Fri Feb 17 01:06:35 GMT 2023","12018","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Fri Feb 17 01:02:59 GMT 2023","Fri Feb 17 01:03:23 GMT 2023","24382","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Fri Feb 17 01:08:45 GMT 2023","Fri Feb 17 01:08:51 GMT 2023","5752","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"failed","Fri Feb 17 00:57:06 GMT 2023","Fri Feb 17 00:57:49 GMT 2023","43224","Test checkoutFlow","AU","","","","AU Add product to cart",""
"failed","Fri Feb 17 01:11:17 GMT 2023","Fri Feb 17 01:11:48 GMT 2023","31110","","Test PDP GTM","","","","Trigger AU simple",""
"failed","Fri Feb 17 01:09:23 GMT 2023","Fri Feb 17 01:10:02 GMT 2023","38372","","Test PDP GTM","","","","Test AU bundle",""
"passed","Fri Feb 17 01:07:29 GMT 2023","Fri Feb 17 01:07:40 GMT 2023","10835","","Test DLE4 - softFilter","","","","US Test soft filter",""
