"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 27 01:01:31 GMT 2023","Mon Mar 27 01:01:36 GMT 2023","4613","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"failed","Mon Mar 27 00:58:18 GMT 2023","Mon Mar 27 00:58:27 GMT 2023","8712","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Mon Mar 27 01:01:04 GMT 2023","Mon Mar 27 01:01:11 GMT 2023","6864","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Mon Mar 27 01:00:55 GMT 2023","Mon Mar 27 01:00:56 GMT 2023","1865","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"failed","Mon Mar 27 01:03:46 GMT 2023","Mon Mar 27 01:04:19 GMT 2023","33143","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Mon Mar 27 01:07:24 GMT 2023","Mon Mar 27 01:07:57 GMT 2023","33746","","Test PDP GTM","","","","Test US configurable",""
"passed","Mon Mar 27 00:54:07 GMT 2023","Mon Mar 27 00:54:47 GMT 2023","40149","Test checkoutFlow","US","","","","US Add product to cart",""
"failed","Mon Mar 27 00:50:37 GMT 2023","Mon Mar 27 00:51:02 GMT 2023","25000","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Mon Mar 27 01:01:18 GMT 2023","Mon Mar 27 01:01:19 GMT 2023","1053","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Mon Mar 27 00:50:11 GMT 2023","Mon Mar 27 00:50:37 GMT 2023","25914","Test checkoutFlow","AU","","","","AU Test Address page",""
"failed","Mon Mar 27 00:57:57 GMT 2023","Mon Mar 27 00:58:07 GMT 2023","10272","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Mon Mar 27 00:51:02 GMT 2023","Mon Mar 27 00:51:26 GMT 2023","24542","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Mon Mar 27 01:00:40 GMT 2023","Mon Mar 27 01:00:47 GMT 2023","6978","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Mon Mar 27 01:04:37 GMT 2023","Mon Mar 27 01:05:07 GMT 2023","29863","","Test PDP GTM","","","","Test SG bundle",""
"passed","Mon Mar 27 00:59:57 GMT 2023","Mon Mar 27 01:00:09 GMT 2023","11954","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Mon Mar 27 01:01:11 GMT 2023","Mon Mar 27 01:01:18 GMT 2023","7473","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Mon Mar 27 01:06:11 GMT 2023","Mon Mar 27 01:06:35 GMT 2023","24306","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Mon Mar 27 00:51:26 GMT 2023","Mon Mar 27 00:51:50 GMT 2023","23751","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Mon Mar 27 01:00:33 GMT 2023","Mon Mar 27 01:00:40 GMT 2023","7198","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Mon Mar 27 00:55:19 GMT 2023","Mon Mar 27 00:55:43 GMT 2023","24375","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"failed","Mon Mar 27 01:01:57 GMT 2023","Mon Mar 27 01:02:31 GMT 2023","34214","","Test PDP GTM","","","","Test AU bundle",""
"passed","Mon Mar 27 01:00:47 GMT 2023","Mon Mar 27 01:00:54 GMT 2023","7508","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Mon Mar 27 01:08:11 GMT 2023","Mon Mar 27 01:08:37 GMT 2023","25544","","Test PDP GTM","","","","Trigger US simple",""
"passed","Mon Mar 27 00:59:46 GMT 2023","Mon Mar 27 00:59:57 GMT 2023","11062","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"failed","Mon Mar 27 00:55:43 GMT 2023","Mon Mar 27 00:56:08 GMT 2023","24979","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Mon Mar 27 01:01:25 GMT 2023","Mon Mar 27 01:01:31 GMT 2023","5887","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"failed","Mon Mar 27 00:52:27 GMT 2023","Mon Mar 27 00:53:00 GMT 2023","32719","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Mon Mar 27 00:51:50 GMT 2023","Mon Mar 27 00:52:27 GMT 2023","36951","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Mon Mar 27 01:00:56 GMT 2023","Mon Mar 27 01:01:04 GMT 2023","7306","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Mon Mar 27 00:54:47 GMT 2023","Mon Mar 27 00:55:19 GMT 2023","31547","Test checkoutFlow","US","","","","US Test Address page",""
