"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 00:59:17 GMT 2022","Tue Dec 06 00:59:28 GMT 2022","11020","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Tue Dec 06 00:50:09 GMT 2022","Tue Dec 06 00:50:52 GMT 2022","43268","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Tue Dec 06 01:00:06 GMT 2022","Tue Dec 06 01:00:11 GMT 2022","5088","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"failed","Tue Dec 06 00:51:16 GMT 2022","Tue Dec 06 00:51:42 GMT 2022","25605","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Tue Dec 06 00:59:58 GMT 2022","Tue Dec 06 01:00:05 GMT 2022","7105","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"failed","Tue Dec 06 00:50:52 GMT 2022","Tue Dec 06 00:51:16 GMT 2022","24004","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Tue Dec 06 01:00:16 GMT 2022","Tue Dec 06 01:00:20 GMT 2022","4897","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Tue Dec 06 00:57:55 GMT 2022","Tue Dec 06 00:58:05 GMT 2022","9465","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Tue Dec 06 00:59:44 GMT 2022","Tue Dec 06 00:59:51 GMT 2022","7195","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Tue Dec 06 01:03:54 GMT 2022","Tue Dec 06 01:04:23 GMT 2022","28901","","Test PDP GTM","","","","Test SG configurable",""
"passed","Tue Dec 06 01:00:11 GMT 2022","Tue Dec 06 01:00:15 GMT 2022","4489","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Tue Dec 06 01:05:59 GMT 2022","Tue Dec 06 01:06:30 GMT 2022","31236","","Test PDP GTM","","","","Test US configurable",""
"failed","Tue Dec 06 00:51:42 GMT 2022","Tue Dec 06 00:52:05 GMT 2022","23270","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Tue Dec 06 00:58:28 GMT 2022","Tue Dec 06 00:58:38 GMT 2022","10751","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Tue Dec 06 00:59:51 GMT 2022","Tue Dec 06 00:59:58 GMT 2022","6661","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Tue Dec 06 00:55:02 GMT 2022","Tue Dec 06 00:55:19 GMT 2022","16555","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Tue Dec 06 00:52:27 GMT 2022","Tue Dec 06 00:53:00 GMT 2022","32536","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Tue Dec 06 01:06:45 GMT 2022","Tue Dec 06 01:07:08 GMT 2022","23445","","Test PDP GTM","","","","Trigger US simple",""
"passed","Tue Dec 06 00:53:22 GMT 2022","Tue Dec 06 00:53:41 GMT 2022","18253","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Tue Dec 06 01:02:29 GMT 2022","Tue Dec 06 01:02:55 GMT 2022","26474","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Tue Dec 06 00:57:15 GMT 2022","Tue Dec 06 00:57:24 GMT 2022","8913","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"failed","Tue Dec 06 01:00:44 GMT 2022","Tue Dec 06 01:01:17 GMT 2022","33109","","Test PDP GTM","","","","Test AU bundle",""
"passed","Tue Dec 06 00:58:39 GMT 2022","Tue Dec 06 00:58:51 GMT 2022","12602","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Tue Dec 06 01:03:12 GMT 2022","Tue Dec 06 01:03:39 GMT 2022","27316","","Test PDP GTM","","","","Test SG bundle",""
"passed","Tue Dec 06 00:55:35 GMT 2022","Tue Dec 06 00:55:45 GMT 2022","10131","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Tue Dec 06 01:01:36 GMT 2022","Tue Dec 06 01:02:12 GMT 2022","35579","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Tue Dec 06 00:59:16 GMT 2022","Tue Dec 06 00:59:17 GMT 2022","1139","","Test DLPL1 - pageView","","","","Test AU_HPG",""
