"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 22 01:06:23 GMT 2023","Sun Jan 22 01:06:55 GMT 2023","32526","","Test PDP GTM","","","","Trigger AU configurable",""
"failed","Sun Jan 22 00:54:23 GMT 2023","Sun Jan 22 00:55:06 GMT 2023","42814","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sun Jan 22 01:04:43 GMT 2023","Sun Jan 22 01:04:45 GMT 2023","1619","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Sun Jan 22 01:04:23 GMT 2023","Sun Jan 22 01:04:25 GMT 2023","2246","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Sun Jan 22 01:11:16 GMT 2023","Sun Jan 22 01:11:40 GMT 2023","23899","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sun Jan 22 01:02:29 GMT 2023","Sun Jan 22 01:02:39 GMT 2023","9264","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"failed","Sun Jan 22 00:55:06 GMT 2023","Sun Jan 22 00:55:32 GMT 2023","25338","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Sun Jan 22 01:09:13 GMT 2023","Sun Jan 22 01:09:34 GMT 2023","21288","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Sun Jan 22 01:00:00 GMT 2023","Sun Jan 22 01:00:25 GMT 2023","24490","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Sun Jan 22 01:04:45 GMT 2023","Sun Jan 22 01:04:51 GMT 2023","6776","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Sun Jan 22 01:07:50 GMT 2023","Sun Jan 22 01:08:16 GMT 2023","26236","","Test PDP GTM","","","","Test SG bundle",""
"passed","Sun Jan 22 01:04:01 GMT 2023","Sun Jan 22 01:04:10 GMT 2023","9089","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sun Jan 22 01:04:51 GMT 2023","Sun Jan 22 01:04:57 GMT 2023","5386","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sun Jan 22 01:03:17 GMT 2023","Sun Jan 22 01:03:26 GMT 2023","8288","","Test DLE3 - productClick","","","","Test US productClick",""
