"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 11 01:03:26 GMT 2022","Sun Dec 11 01:03:34 GMT 2022","8389","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sun Dec 11 00:59:53 GMT 2022","Sun Dec 11 01:00:05 GMT 2022","12063","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sun Dec 11 01:03:48 GMT 2022","Sun Dec 11 01:03:55 GMT 2022","7130","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Sun Dec 11 00:56:05 GMT 2022","Sun Dec 11 00:56:46 GMT 2022","40283","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sun Dec 11 01:08:41 GMT 2022","Sun Dec 11 01:09:09 GMT 2022","27598","","Test PDP GTM","","","","Test SG bundle",""
"failed","Sun Dec 11 00:57:58 GMT 2022","Sun Dec 11 00:58:21 GMT 2022","23019","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Sun Dec 11 01:04:59 GMT 2022","Sun Dec 11 01:05:01 GMT 2022","1611","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Sun Dec 11 01:08:00 GMT 2022","Sun Dec 11 01:08:25 GMT 2022","25274","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Sun Dec 11 01:05:48 GMT 2022","Sun Dec 11 01:05:53 GMT 2022","4454","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Sun Dec 11 01:12:21 GMT 2022","Sun Dec 11 01:12:45 GMT 2022","24126","","Test PDP GTM","","","","Trigger US simple",""
"failed","Sun Dec 11 00:57:34 GMT 2022","Sun Dec 11 00:57:58 GMT 2022","23860","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Sun Dec 11 01:07:08 GMT 2022","Sun Dec 11 01:07:40 GMT 2022","32441","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Sun Dec 11 01:00:53 GMT 2022","Sun Dec 11 01:01:09 GMT 2022","15846","Test checkoutFlow","US","","","","US Test Shipping Method page",""
