"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 24 00:52:43 GMT 2022","Sat Dec 24 00:52:50 GMT 2022","7137","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Sat Dec 24 00:48:42 GMT 2022","Sat Dec 24 00:48:51 GMT 2022","9081","Test checkoutFlow","US","","","","US Delete address & cart",""
"passed","Sat Dec 24 00:46:36 GMT 2022","Sat Dec 24 00:46:54 GMT 2022","18157","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Sat Dec 24 00:52:22 GMT 2022","Sat Dec 24 00:52:28 GMT 2022","5197","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Sat Dec 24 00:54:13 GMT 2022","Sat Dec 24 00:54:47 GMT 2022","33349","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Sat Dec 24 00:58:32 GMT 2022","Sat Dec 24 00:59:02 GMT 2022","29612","","Test PDP GTM","","","","Test US configurable",""
"passed","Sat Dec 24 00:52:56 GMT 2022","Sat Dec 24 00:53:00 GMT 2022","4193","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Sat Dec 24 00:52:51 GMT 2022","Sat Dec 24 00:52:55 GMT 2022","4323","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Sat Dec 24 00:52:07 GMT 2022","Sat Dec 24 00:52:08 GMT 2022","1136","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Sat Dec 24 00:57:49 GMT 2022","Sat Dec 24 00:58:18 GMT 2022","29360","","Test PDP GTM","","","","test US bundle",""
"failed","Sat Dec 24 00:44:03 GMT 2022","Sat Dec 24 00:44:27 GMT 2022","24793","Test checkoutFlow","AU","","","","AU Test Address page",""
"passed","Sat Dec 24 00:50:10 GMT 2022","Sat Dec 24 00:50:18 GMT 2022","8341","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Sat Dec 24 00:52:50 GMT 2022","Sat Dec 24 00:52:51 GMT 2022","725","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sat Dec 24 00:48:27 GMT 2022","Sat Dec 24 00:48:42 GMT 2022","14689","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Sat Dec 24 00:52:29 GMT 2022","Sat Dec 24 00:52:37 GMT 2022","7252","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"passed","Sat Dec 24 00:45:45 GMT 2022","Sat Dec 24 00:46:14 GMT 2022","29253","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Sat Dec 24 00:50:40 GMT 2022","Sat Dec 24 00:50:51 GMT 2022","11248","","Test DLE3 - productClick","","","","Test AU productClick",""
"failed","Sat Dec 24 00:43:22 GMT 2022","Sat Dec 24 00:44:03 GMT 2022","40431","Test checkoutFlow","AU","","","","AU Add product to cart",""
"passed","Sat Dec 24 00:52:18 GMT 2022","Sat Dec 24 00:52:22 GMT 2022","4694","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"failed","Sat Dec 24 00:44:56 GMT 2022","Sat Dec 24 00:45:22 GMT 2022","26235","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Sat Dec 24 00:47:14 GMT 2022","Sat Dec 24 00:47:25 GMT 2022","10969","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sat Dec 24 00:55:45 GMT 2022","Sat Dec 24 00:56:12 GMT 2022","27545","","Test PDP GTM","","","","Test SG bundle",""
"passed","Sat Dec 24 00:48:11 GMT 2022","Sat Dec 24 00:48:27 GMT 2022","15381","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"failed","Sat Dec 24 00:44:27 GMT 2022","Sat Dec 24 00:44:56 GMT 2022","28178","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sat Dec 24 00:50:51 GMT 2022","Sat Dec 24 00:51:00 GMT 2022","9199","","Test DLE3 - productClick","","","","Test SG productClick",""
"passed","Sat Dec 24 00:46:54 GMT 2022","Sat Dec 24 00:47:14 GMT 2022","19669","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Sat Dec 24 00:47:53 GMT 2022","Sat Dec 24 00:48:11 GMT 2022","18055","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Sat Dec 24 00:52:28 GMT 2022","Sat Dec 24 00:52:29 GMT 2022","1679","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Sat Dec 24 00:51:45 GMT 2022","Sat Dec 24 00:51:54 GMT 2022","8573","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sat Dec 24 00:46:14 GMT 2022","Sat Dec 24 00:46:36 GMT 2022","21421","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Sat Dec 24 00:52:08 GMT 2022","Sat Dec 24 00:52:18 GMT 2022","9155","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Sat Dec 24 00:53:24 GMT 2022","Sat Dec 24 00:53:57 GMT 2022","32807","","Test PDP GTM","","","","Test AU bundle",""
"passed","Sat Dec 24 00:56:31 GMT 2022","Sat Dec 24 00:56:59 GMT 2022","28213","","Test PDP GTM","","","","Test SG configurable",""
"passed","Sat Dec 24 00:50:18 GMT 2022","Sat Dec 24 00:50:26 GMT 2022","7141","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Sat Dec 24 00:50:01 GMT 2022","Sat Dec 24 00:50:10 GMT 2022","8649","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"passed","Sat Dec 24 00:53:00 GMT 2022","Sat Dec 24 00:53:04 GMT 2022","4294","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sat Dec 24 00:47:25 GMT 2022","Sat Dec 24 00:47:53 GMT 2022","27763","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Sat Dec 24 00:57:15 GMT 2022","Sat Dec 24 00:57:37 GMT 2022","21340","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Sat Dec 24 00:59:15 GMT 2022","Sat Dec 24 00:59:43 GMT 2022","27557","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sat Dec 24 00:55:03 GMT 2022","Sat Dec 24 00:55:29 GMT 2022","25895","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Sat Dec 24 00:51:23 GMT 2022","Sat Dec 24 00:51:33 GMT 2022","9783","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Sat Dec 24 00:52:37 GMT 2022","Sat Dec 24 00:52:43 GMT 2022","6625","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sat Dec 24 00:51:00 GMT 2022","Sat Dec 24 00:51:08 GMT 2022","7497","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Sat Dec 24 00:45:22 GMT 2022","Sat Dec 24 00:45:45 GMT 2022","22870","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Sat Dec 24 00:51:33 GMT 2022","Sat Dec 24 00:51:45 GMT 2022","11604","","Test DLE4 - softFilter","","","","SG Test soft filter",""
