"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 26 01:07:03 GMT 2023","Sun Mar 26 01:07:17 GMT 2023","13730","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Sun Mar 26 00:59:42 GMT 2023","Sun Mar 26 01:00:41 GMT 2023","59108","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Sun Mar 26 01:08:40 GMT 2023","Sun Mar 26 01:08:47 GMT 2023","6677","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"passed","Sun Mar 26 00:59:19 GMT 2023","Sun Mar 26 00:59:40 GMT 2023","20701","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Sun Mar 26 01:14:56 GMT 2023","Sun Mar 26 01:15:29 GMT 2023","33137","","Test PDP GTM","","","","Trigger SG simple",""
"passed","Sun Mar 26 01:08:14 GMT 2023","Sun Mar 26 01:08:21 GMT 2023","7197","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Sun Mar 26 01:02:20 GMT 2023","Sun Mar 26 01:02:44 GMT 2023","24120","Test checkoutFlow","US","","","","US Delete address & cart",""
"failed","Sun Mar 26 01:05:15 GMT 2023","Sun Mar 26 01:05:27 GMT 2023","12116","","Test DLE1 - productImpression","","","","Test US productImpression",""
"passed","Sun Mar 26 01:13:51 GMT 2023","Sun Mar 26 01:14:35 GMT 2023","43346","","Test PDP GTM","","","","Test SG configurable",""
"passed","Sun Mar 26 01:08:06 GMT 2023","Sun Mar 26 01:08:14 GMT 2023","8408","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"failed","Sun Mar 26 01:09:48 GMT 2023","Sun Mar 26 01:10:27 GMT 2023","38975","","Test PDP GTM","","","","Test AU bundle",""
"failed","Sun Mar 26 01:11:57 GMT 2023","Sun Mar 26 01:12:33 GMT 2023","36255","","Test PDP GTM","","","","Trigger AU simple",""
"failed","Sun Mar 26 01:05:48 GMT 2023","Sun Mar 26 01:06:04 GMT 2023","16221","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Sun Mar 26 01:12:53 GMT 2023","Sun Mar 26 01:13:32 GMT 2023","38997","","Test PDP GTM","","","","Test SG bundle",""
"failed","Sun Mar 26 01:01:50 GMT 2023","Sun Mar 26 01:02:20 GMT 2023","30001","Test checkoutFlow","US","","","","US Test Payment page",""
"failed","Sun Mar 26 01:06:04 GMT 2023","Sun Mar 26 01:06:19 GMT 2023","14152","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Sun Mar 26 01:00:42 GMT 2023","Sun Mar 26 01:01:20 GMT 2023","37813","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Sun Mar 26 01:08:31 GMT 2023","Sun Mar 26 01:08:40 GMT 2023","8863","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Sun Mar 26 00:56:36 GMT 2023","Sun Mar 26 00:57:03 GMT 2023","27193","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Sun Mar 26 01:08:04 GMT 2023","Sun Mar 26 01:08:06 GMT 2023","1401","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Sun Mar 26 01:08:54 GMT 2023","Sun Mar 26 01:08:56 GMT 2023","1591","","Test DLPL1 - pageView","","","","Test US_HPG",""
"passed","Sun Mar 26 00:57:03 GMT 2023","Sun Mar 26 00:57:50 GMT 2023","47017","Test checkoutFlow","SG","","","","SG Add product to cart",""
"failed","Sun Mar 26 01:01:20 GMT 2023","Sun Mar 26 01:01:50 GMT 2023","30383","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Sun Mar 26 01:09:07 GMT 2023","Sun Mar 26 01:09:14 GMT 2023","7730","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"passed","Sun Mar 26 01:07:32 GMT 2023","Sun Mar 26 01:07:45 GMT 2023","13472","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Sun Mar 26 01:08:56 GMT 2023","Sun Mar 26 01:09:07 GMT 2023","10424","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Sun Mar 26 01:09:14 GMT 2023","Sun Mar 26 01:09:20 GMT 2023","5700","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Sun Mar 26 01:08:47 GMT 2023","Sun Mar 26 01:08:54 GMT 2023","7270","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"failed","Sun Mar 26 01:04:50 GMT 2023","Sun Mar 26 01:05:01 GMT 2023","10959","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Sun Mar 26 00:57:51 GMT 2023","Sun Mar 26 00:58:28 GMT 2023","36860","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Sun Mar 26 01:07:17 GMT 2023","Sun Mar 26 01:07:32 GMT 2023","14120","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"failed","Sun Mar 26 00:54:25 GMT 2023","Sun Mar 26 00:55:16 GMT 2023","50934","Test checkoutFlow","AU","","","","AU Add product to cart",""
"failed","Sun Mar 26 01:06:19 GMT 2023","Sun Mar 26 01:06:35 GMT 2023","16548","","Test DLE3 - productClick","","","","Test US productClick",""
"failed","Sun Mar 26 00:56:10 GMT 2023","Sun Mar 26 00:56:36 GMT 2023","25797","Test checkoutFlow","AU","","","","AU Test Payment page",""
"failed","Sun Mar 26 01:15:49 GMT 2023","Sun Mar 26 01:16:16 GMT 2023","27267","","Test PDP GTM","","","","test US bundle",""
"passed","Sun Mar 26 01:16:32 GMT 2023","Sun Mar 26 01:17:22 GMT 2023","49478","","Test PDP GTM","","","","Test US configurable",""
"failed","Sun Mar 26 00:55:16 GMT 2023","Sun Mar 26 00:55:44 GMT 2023","27966","Test checkoutFlow","AU","","","","AU Test Address page",""
"failed","Sun Mar 26 01:10:46 GMT 2023","Sun Mar 26 01:11:36 GMT 2023","49468","","Test PDP GTM","","","","Trigger AU configurable",""
"failed","Sun Mar 26 00:58:28 GMT 2023","Sun Mar 26 00:58:53 GMT 2023","25831","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"failed","Sun Mar 26 01:05:01 GMT 2023","Sun Mar 26 01:05:15 GMT 2023","13818","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"failed","Sun Mar 26 00:58:53 GMT 2023","Sun Mar 26 00:59:19 GMT 2023","26053","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Sun Mar 26 01:08:21 GMT 2023","Sun Mar 26 01:08:29 GMT 2023","7754","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"failed","Sun Mar 26 00:55:44 GMT 2023","Sun Mar 26 00:56:10 GMT 2023","26380","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Sun Mar 26 01:17:44 GMT 2023","Sun Mar 26 01:18:19 GMT 2023","35421","","Test PDP GTM","","","","Trigger US simple",""
"passed","Sun Mar 26 01:08:29 GMT 2023","Sun Mar 26 01:08:31 GMT 2023","2182","","Test DLPL1 - pageView","","","","Test SG_HPG",""
