"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Feb 01 01:10:44 GMT 2023","Wed Feb 01 01:11:20 GMT 2023","35449","","Test PDP GTM","","","","Test AU bundle",""
"passed","Wed Feb 01 01:10:02 GMT 2023","Wed Feb 01 01:10:08 GMT 2023","6316","","Test DLPL1 - pageView","","","","Test US_CATEGORY",""
"passed","Wed Feb 01 01:06:52 GMT 2023","Wed Feb 01 01:07:04 GMT 2023","11563","","Test DLE1 - productImpression","","","","Test AU productImpression",""
"failed","Wed Feb 01 01:11:38 GMT 2023","Wed Feb 01 01:12:18 GMT 2023","40042","","Test PDP GTM","","","","Trigger AU configurable",""
"passed","Wed Feb 01 01:09:14 GMT 2023","Wed Feb 01 01:09:15 GMT 2023","1223","","Test DLPL1 - pageView","","","","Test AU_HPG",""
"passed","Wed Feb 01 01:03:14 GMT 2023","Wed Feb 01 01:03:51 GMT 2023","37115","Test checkoutFlow","US","","","","US Add product to cart",""
"passed","Wed Feb 01 01:09:30 GMT 2023","Wed Feb 01 01:09:37 GMT 2023","7216","","Test DLPL1 - pageView","","","","Test AU_TRADE",""
"passed","Wed Feb 01 01:07:37 GMT 2023","Wed Feb 01 01:07:49 GMT 2023","11552","","Test DLE3 - productClick","","","","Test AU productClick",""
"passed","Wed Feb 01 01:08:51 GMT 2023","Wed Feb 01 01:09:00 GMT 2023","9010","","Test DLE4 - softFilter","","","","US Test soft filter",""
"passed","Wed Feb 01 01:09:39 GMT 2023","Wed Feb 01 01:09:48 GMT 2023","8863","","Test DLPL1 - pageView","","","","Test SG_CATEGORY",""
"failed","Wed Feb 01 01:02:28 GMT 2023","Wed Feb 01 01:02:57 GMT 2023","29090","Test checkoutFlow","SG","","","","SG Test Payment page",""
"passed","Wed Feb 01 01:10:08 GMT 2023","Wed Feb 01 01:10:18 GMT 2023","9561","","Test DLPL1 - pageView","","","","Test US_BLOG",""
"failed","Wed Feb 01 00:59:13 GMT 2023","Wed Feb 01 00:59:38 GMT 2023","25226","Test checkoutFlow","AU","","","","AU Test Address page",""
"failed","Wed Feb 01 01:04:23 GMT 2023","Wed Feb 01 01:04:47 GMT 2023","23551","Test checkoutFlow","US","","","","US Test Shipping Method page",""
"passed","Wed Feb 01 01:00:52 GMT 2023","Wed Feb 01 01:01:28 GMT 2023","35766","Test checkoutFlow","SG","","","","SG Add product to cart",""
"passed","Wed Feb 01 01:09:48 GMT 2023","Wed Feb 01 01:09:53 GMT 2023","5482","","Test DLPL1 - pageView","","","","Test SG_BLOG",""
"failed","Wed Feb 01 01:02:02 GMT 2023","Wed Feb 01 01:02:28 GMT 2023","25453","Test checkoutFlow","SG","","","","SG Test Shipping Method page",""
"passed","Wed Feb 01 01:08:01 GMT 2023","Wed Feb 01 01:08:09 GMT 2023","8008","","Test DLE3 - productClick","","","","Test US productClick",""
"passed","Wed Feb 01 01:07:49 GMT 2023","Wed Feb 01 01:08:01 GMT 2023","11712","","Test DLE3 - productClick","","","","Test SG productClick",""
"failed","Wed Feb 01 00:59:38 GMT 2023","Wed Feb 01 01:00:04 GMT 2023","25716","Test checkoutFlow","AU","","","","AU Test Shipping Method page",""
"passed","Wed Feb 01 01:10:18 GMT 2023","Wed Feb 01 01:10:23 GMT 2023","4957","","Test DLPL1 - pageView","","","","Test US_TRADE",""
"passed","Wed Feb 01 01:09:37 GMT 2023","Wed Feb 01 01:09:39 GMT 2023","1684","","Test DLPL1 - pageView","","","","Test SG_HPG",""
"passed","Wed Feb 01 01:07:04 GMT 2023","Wed Feb 01 01:07:15 GMT 2023","10882","","Test DLE1 - productImpression","","","","Test SG productImpression",""
"passed","Wed Feb 01 01:15:28 GMT 2023","Wed Feb 01 01:16:00 GMT 2023","31685","","Test PDP GTM","","","","test US bundle",""
"passed","Wed Feb 01 01:05:10 GMT 2023","Wed Feb 01 01:05:26 GMT 2023","15411","Test checkoutFlow","US","","","","US Delete address & cart",""
"failed","Wed Feb 01 01:01:28 GMT 2023","Wed Feb 01 01:02:02 GMT 2023","34313","Test checkoutFlow","SG","","","","SG Test Address page",""
"passed","Wed Feb 01 01:08:25 GMT 2023","Wed Feb 01 01:08:39 GMT 2023","13934","","Test DLE4 - softFilter","","","","AU Test soft filter",""
"passed","Wed Feb 01 01:09:53 GMT 2023","Wed Feb 01 01:10:01 GMT 2023","7535","","Test DLPL1 - pageView","","","","Test SG_TRADE",""
"passed","Wed Feb 01 01:13:24 GMT 2023","Wed Feb 01 01:13:51 GMT 2023","27620","","Test PDP GTM","","","","Test SG bundle",""
"failed","Wed Feb 01 01:03:51 GMT 2023","Wed Feb 01 01:04:23 GMT 2023","32103","Test checkoutFlow","US","","","","US Test Address page",""
"passed","Wed Feb 01 01:16:15 GMT 2023","Wed Feb 01 01:16:46 GMT 2023","31260","","Test PDP GTM","","","","Test US configurable",""
"passed","Wed Feb 01 01:14:07 GMT 2023","Wed Feb 01 01:14:38 GMT 2023","30915","","Test PDP GTM","","","","Test SG configurable",""
"failed","Wed Feb 01 01:12:36 GMT 2023","Wed Feb 01 01:13:08 GMT 2023","31967","","Test PDP GTM","","","","Trigger AU simple",""
"passed","Wed Feb 01 01:08:39 GMT 2023","Wed Feb 01 01:08:51 GMT 2023","11652","","Test DLE4 - softFilter","","","","SG Test soft filter",""
"passed","Wed Feb 01 01:14:54 GMT 2023","Wed Feb 01 01:15:16 GMT 2023","22468","","Test PDP GTM","","","","Trigger SG simple",""
"failed","Wed Feb 01 01:00:04 GMT 2023","Wed Feb 01 01:00:29 GMT 2023","24868","Test checkoutFlow","AU","","","","AU Test Payment page",""
"passed","Wed Feb 01 01:07:15 GMT 2023","Wed Feb 01 01:07:21 GMT 2023","6207","","Test DLE1 - productImpression","","","","Test US productImpression",""
"failed","Wed Feb 01 01:04:47 GMT 2023","Wed Feb 01 01:05:10 GMT 2023","23438","Test checkoutFlow","US","","","","US Test Payment page",""
"passed","Wed Feb 01 01:09:15 GMT 2023","Wed Feb 01 01:09:24 GMT 2023","8879","","Test DLPL1 - pageView","","","","Test AU_CATEGORY",""
"passed","Wed Feb 01 01:10:01 GMT 2023","Wed Feb 01 01:10:02 GMT 2023","1069","","Test DLPL1 - pageView","","","","Test US_HPG",""
"failed","Wed Feb 01 00:58:27 GMT 2023","Wed Feb 01 00:59:13 GMT 2023","45845","Test checkoutFlow","AU","","","","AU Add product to cart",""
"failed","Wed Feb 01 01:00:29 GMT 2023","Wed Feb 01 01:00:52 GMT 2023","22971","Test checkoutFlow","AU","","","","AU Delete address & cart",""
"passed","Wed Feb 01 01:09:24 GMT 2023","Wed Feb 01 01:09:30 GMT 2023","6243","","Test DLPL1 - pageView","","","","Test AU_BLOG",""
"passed","Wed Feb 01 01:02:57 GMT 2023","Wed Feb 01 01:03:13 GMT 2023","16300","Test checkoutFlow","SG","","","","SG Delete address & cart",""
"passed","Wed Feb 01 01:17:00 GMT 2023","Wed Feb 01 01:17:22 GMT 2023","22098","","Test PDP GTM","","","","Trigger US simple",""
